avgX,avgY,avgSDX,avgSDY,avgV,avgA,avgSDV,avgSDA,pen_down,pen_up,pen_ratio,sign_width,sign_height,width_height_ratio,total_sign_duration,range_pressure,ID,F
0.34100065168853266,0.6360855156537503,0.05977253138907877,0.4270594363543431,0.14028870714588298,0.01931646881136681,0.017642253862203992,5.486919804404867e-06,0.2997512437810945,0.974151857835218,0.5717647058823531,0.17025158440560784,0.487097224159576,0.0967457923524582,0.2825758456352435,0.1572629051620648,25,1
0.3650830503954243,0.4651892822556805,0.13261384523830178,0.15263223253312747,0.17934832757470834,0.15250593001134055,0.06548762970754393,0.016384417441715676,0.15049751243781095,0.9870759289176092,0.1388235294117647,0.28970616477818323,0.2699121216348166,0.3284211374854977,0.3481343717307916,0.9063625450180072,15,1
0.4384185688221411,0.6222174975564218,0.2571962436058389,0.3264459742208091,0.18107014701276794,0.040619085042724316,0.04415224415753924,2.528406966382305e-05,0.11691542288557212,0.9854604200323102,0.1362091503267974,0.4248127520645285,0.5074626865671642,0.2412827598953343,0.17470649773334884,0.5150060024009604,20,0
0.4697278475543233,0.7955568950960549,0.09378719441084732,0.4743221648154704,0.16612475987767805,0.025315017893031585,0.026591773335710528,1.128549794461773e-05,0.5634328358208955,0.4232633279483037,0.07276996934467002,0.2458229306702516,0.5908773887571488,0.10722713358366026,0.12553760316168774,1.0,25,0
0.4302269229659659,0.5393847453776469,0.3886590325408415,0.4267426815626537,0.565185408086797,0.6112287511607319,0.4638396576494223,0.3122835105140402,0.4651741293532338,0.988691437802908,0.2054188948306595,0.5537737660841175,0.5092760496582508,0.3165333307400821,0.6473323259328141,0.4345738295318127,16,1
0.3208073918666801,0.5504744864728129,0.2736438492559272,0.1600766370399918,0.17271988903979596,0.13360274041233144,0.07573071649011756,0.011731897159713995,0.1853233830845771,0.9854604200323102,0.15538126361655774,0.4443057422700211,0.4236295159715441,0.3091804605545998,0.2724630942694409,0.7214885954381752,21,1
0.3717636600890885,0.5016792647605415,0.15132350045106144,0.16296777459141032,0.13152777125959647,0.01852014076794284,0.037888730024084466,3.922170191775751e-06,0.19029850746268656,0.974151857835218,0.4337254901960784,0.3759362396773574,0.3589064025666062,0.31309376234162994,0.1872602580495176,0.6494597839135654,34,0
0.2365739417460845,0.4652714962743474,0.20605265132054412,0.1994460066085784,0.10692366512352013,0.01908660600963462,0.02103239624131396,1.7566773265378118e-05,0.14054726368159204,0.8804523424878837,0.06717086834733893,0.4473785289033993,0.27479425303389593,0.4758552586193437,0.1093804486806928,1.0,24,0
0.3967600624144907,0.7897993135409,0.3335858830615853,0.29358654967420383,0.209027549118014,0.12273029629927278,0.12017317686375363,0.008996090773505014,0.15547263681592038,0.9822294022617124,0.16683473389355746,0.4879009026310736,0.5663272422932069,0.2454206423199595,0.22131814483319773,0.7394957983193278,20,1
0.5072786831472794,0.3124384050515957,0.042348025986292386,0.261809045362317,0.07753930635436794,0.015441734324493587,0.017790969131803624,2.9282978692209597e-06,0.12437810945273632,0.9789983844911146,0.1868235294117647,0.14086806222392936,0.3816431859394616,0.11698645558871484,0.13739393234918051,0.7202881152460985,18,0
0.4515021859827202,0.7485869854648719,0.5826450748338257,0.5555696324413113,0.4995483913886985,0.5525950646161417,0.39054015274397375,0.20489223270059392,0.6231343283582089,0.9903069466882068,0.2279738562091503,0.7536969464182831,0.9303947551959828,0.2171911422024432,1.0,0.971188475390156,22,1
0.03816691385199196,0.8673014529302717,0.024379136087599527,0.01489427673717489,0.03711786632517523,0.022981051439713743,0.004408494688533626,7.184452253420262e-06,0.21890547263681592,0.9935379644588044,0.13366946778711486,0.08373343575955444,0.0679313711814758,0.40406666764915344,0.4075322561897013,0.7947178871548619,28,1
0.36117595914216616,0.4579967474844757,0.33047701559830506,0.20323282356708264,0.13570520965204236,0.02144962365044401,0.02304430600314649,3.82396390362081e-06,0.1480099502487562,0.9773828756058158,0.2290196078431373,0.5274630305358172,0.4107964848653927,0.3782982036823826,0.17796117633383704,0.5774309723889556,5,1
0.11124897473419308,0.6012722630576021,0.07759320460451423,0.08338740978933952,0.05579017675225312,0.006329371273665183,0.004141272570014054,7.607133943472131e-07,0.05099502487562189,0.9773828756058158,0.16784313725490194,0.17841367390051854,0.17003766215650715,0.3383245529590418,0.08961990003487155,0.9531812725090036,24,0
0.6143076146950983,0.755080535026763,0.0837876280010334,0.4680685193887802,0.20765171544446384,0.03504528499776337,0.04142048816734538,1.186501429930359e-05,0.1256218905472637,0.9838449111470112,0.14627450980392154,0.2532168235068177,0.6441623657413865,0.0962949942655218,0.16889457166104846,0.965186074429772,25,0
0.6159312206340569,0.5778013433327499,0.4867042724232949,0.6042809883271887,0.6535255858435611,0.5433495381850059,0.41021811710296907,0.1551648368883974,0.5534825870646766,0.9806138933764136,0.34901960784313724,0.6656424044555406,0.7002371320965267,0.2678909330429511,0.6075787515982797,0.9987995198079233,16,0
0.5369404813435339,0.5386451328585796,0.12281253011412885,0.2458373131281688,0.15124392688430746,0.025057402731901404,0.03919841869688813,7.433100310573102e-06,0.17164179104477612,0.974151857835218,0.41019607843137257,0.4178989821394277,0.4862602873483052,0.24930755766892015,0.2665349296756945,0.4309723889555822,33,1
0.3786811435968716,0.7571290883251859,0.09798268442119418,0.08437074865758995,0.06754856671383018,0.07147560343214641,0.01975291771535529,0.004066231881984897,0.20149253731343286,0.988691437802908,0.1449554367201426,0.2330516612252737,0.17017715162505231,0.4124065904987214,0.30733465070324306,0.7034813925570228,28,1
0.3952939571853297,0.4657361504937765,0.5235300999278008,0.2122313162060186,0.2749756048520997,0.053660833062738916,0.06129838809635035,3.147947179826372e-05,0.22388059701492535,0.9806138933764136,0.2104575163398693,0.6906087958517381,0.3755056493234761,0.5381180566142414,0.3237242822271301,0.3733493397358944,17,1
0.44013027881449546,0.570415394641015,0.385118708276365,0.3037713926212307,0.2336546616720213,0.077105563896196,0.05033865803725975,0.001623119097416503,0.10572139303482588,0.9822294022617124,0.14890756302521008,0.5366813904359516,0.4227925791602734,0.3736620968897141,0.1758688829478089,0.8859543817527009,26,0
0.4036449496571913,0.5610768218032505,0.19679913365020868,0.3676943411361754,0.1870782637185617,0.02158079102922414,0.0269491568870274,5.940915704785783e-06,0.048507462686567165,0.9806138933764136,0.13673202614379085,0.3833301325139236,0.3993583484446924,0.2849432300345375,0.09438567941415783,0.3997599039615846,0,1
0.5726211445331629,0.7221467552805669,0.004544452533862874,0.1160854435324484,0.02021322573937184,0.0030285113088989947,0.0027702526020300803,3.4416795083939485e-07,0.026119402985074626,0.9789983844911146,0.13725490196078433,0.01037065488765124,0.2407588227088855,0.06645748658853735,0.06056026967336976,0.7022809123649459,35,0
0.6453710685501335,0.4986558674495101,0.4437319994828772,0.10706436966296667,0.25823419345279136,0.1526237039843351,0.07702564086041844,0.0019893065951205407,0.3121890547263681,0.9903069466882068,0.16261437908496731,0.6165738429037834,0.29181196819640115,0.6074944233959227,0.6089736138556318,0.5678271308523409,14,1
0.2580643233593736,0.7018427788230257,0.08731578748049247,0.1319653872886039,0.10932261789848308,0.061402738905392724,0.020188760063200282,0.001730574388565197,0.2338308457711443,0.9870759289176092,0.15984313725490196,0.2493758402150951,0.25275491700376623,0.30779997323606445,0.3748692316633732,0.9915966386554622,15,1
0.35175599084623904,0.6207409547648268,0.1000455088013006,0.4232880700046681,0.17544499986267306,0.030146274624652983,0.037787762296838334,1.6385117172299552e-05,0.38308457711442784,0.974151857835218,0.6768627450980392,0.2559055118110236,0.5438694378574418,0.12768000102515115,0.3668487736835988,0.19687875150060025,25,1
0.4093637956381381,0.6572019736901402,0.1608533259776634,0.7003758475103408,0.2890084345201143,0.0461340122428095,0.07275272352399953,1.315211219719675e-05,0.1417910447761194,0.9806138933764136,0.17594771241830065,0.5319761859035913,0.6675965964569675,0.22087666931951166,0.20260374288039054,0.8619447779111644,38,0
0.6515602255632421,0.5484967717268655,0.5889192163902769,0.7287732385139449,0.45284783716523996,0.14505155289446225,0.14810666494529456,0.00018883543563903235,0.3445273631840796,0.9935379644588044,0.15630252100840336,0.6921451891684272,0.7570093457943925,0.2548286543084854,0.4843659188655121,0.8475390156062425,22,0
0.5321137562106033,0.5795719362115042,0.10007130359094213,0.22607686291656734,0.11414250949229245,0.026116592531105272,0.021721628962450067,7.917375940309154e-06,0.08955223880597014,0.9822294022617124,0.1430812324929972,0.21336662185519487,0.4120518900822988,0.15546184666037927,0.13518540044170638,0.9123649459783914,30,0
0.5115292511901851,0.5793490355593739,0.4371264642229537,0.1948558973673121,0.12006339704485165,0.03823341014129002,0.028725718968634812,0.0005923335076557818,0.05472636815920398,0.9757673667205171,0.20104575163398694,0.676109083925485,0.3603012972520575,0.547981292043056,0.0676508194815762,0.7947178871548619,1,0
0.6320048829163991,0.5331531679554589,0.13680413852819534,0.27215568781937644,0.17430441103004193,0.035499664397686426,0.04376318106446552,1.058114078144331e-05,0.19402985074626866,0.9757673667205171,0.3181699346405229,0.3407912425580949,0.500488213139908,0.19479966500468532,0.3409275834011392,0.39735894357743096,33,1
0.4662377256931205,0.4793939137698854,0.48541604599269106,0.5838470014319318,0.2590750237179612,0.031566001757905436,0.04950020620588511,6.3700416501424575e-06,0.04104477611940298,0.9806138933764136,0.13359477124183006,0.5799884770501248,0.5258752964151207,0.3205983740762573,0.13506916192026036,0.7659063625450179,0,0
0.3200919446662956,0.7999519043780198,0.2001451465597647,0.18050142551632334,0.16577647838677712,0.1304669197911831,0.08643790946490801,0.012773330034245198,0.13432835820895522,0.9822294022617124,0.1592156862745098,0.3368542346840791,0.3379829822848375,0.3005582827960369,0.22015575961873765,0.8883553421368547,30,1
0.7861484115948674,0.5972962275913637,0.05254759757279912,0.14729543786789812,0.08076498874006073,0.01960196223588515,0.03397294364227725,1.637985923153094e-05,0.13557213930348258,0.9773828756058158,0.2211764705882353,0.2810639523718072,0.4345096945180639,0.19057875220799195,0.14448448215738696,0.942376950780312,31,0
0.4075433452938309,0.5945477365406803,0.2544375118712036,0.2279128061135713,0.11197353092256908,0.1220273153999104,0.09204089430799474,0.013814597209705059,0.14054726368159204,0.9773828756058158,0.22431372549019607,0.43537545611676587,0.38540940159018,0.33479407548415113,0.1886551203068697,0.6614645858343338,27,1
0.3604817194544853,0.4805488979925633,0.4043714251129933,0.17965381845806447,0.2836894721933874,0.12748724121743096,0.11598640015838448,0.009200027025488071,0.2300995024875622,0.9789983844911146,0.24015686274509804,0.6646821586326099,0.3399358348444693,0.5688707206035499,0.31907474136928976,0.8847539015606243,17,0
0.4439464211682069,0.6217999980657133,0.1241915360001938,0.0312070834855548,0.07570470422842204,0.04378990840130368,0.011862199847520492,0.0011065356907543848,0.2437810945273632,0.9806138933764136,0.2188235294117647,0.30103706548876513,0.08118287069326266,0.8143623786457659,0.31093804486806925,0.8067226890756303,12,0
0.5360373130049361,0.5546675357892871,0.4673547843370717,0.21868154856151328,0.3618717808081332,0.2799489345021796,0.15826028824983482,0.030459983562372832,0.2512437810945274,1.0,0.12575163398692812,0.5935279431534473,0.3615567024689636,0.4814171637226201,0.402882715331861,0.7995198079231692,8,1
0.11501771504204017,0.06435467513787288,0.09116773454867257,0.07811726629055378,0.03929167278951709,0.0012954116072920116,0.0013450846836441145,2.091522907362609e-07,0.06467661691542287,0.974151857835218,0.2752941176470588,0.2365085461878241,0.13544427395731626,0.4954288861943355,0.08276182726955714,0.4861944777911165,10,0
0.5030903064512379,0.4766194922878447,0.12607880797262508,0.2080652231051419,0.1713519892902842,0.04281172781378795,0.024817975071660742,1.6281769104782152e-05,0.11318407960199005,0.9870759289176092,0.12941176470588234,0.25369694641828305,0.2887431998884084,0.2738459804490192,0.2643263977682204,0.8943577430972389,15,0
0.5015081291475403,0.5622307734457482,0.5990442365149874,0.35903254595774664,0.13002040089416111,0.013118632801684028,0.009784166813833164,5.8078191810948615e-06,0.09328358208955224,0.9757673667205171,0.2334640522875817,0.6859996159016708,0.5306179383456548,0.37797849496103497,0.10612577008020456,0.7863145258103241,1,1
0.4521572744635288,0.6638251887848213,0.1369901149885324,0.1710593514624539,0.11092726888804397,0.013345329939845907,0.014897729825780403,2.9951953955271226e-06,0.07338308457711443,0.9806138933764136,0.14718954248366015,0.3407912425580949,0.41372576370484027,0.2442641109809341,0.1223991630826456,0.6794717887154862,32,0
0.38008587175466096,0.6256086313205964,0.04570785728768755,0.3816045022808271,0.2090218525870258,0.05042989655590032,0.05888626380386621,2.7725410438785247e-05,0.3271144278606965,0.8739903069466882,0.060026143790849674,0.1485500288073747,0.6402566606221229,0.046502522038229716,0.2838544693711496,0.4489795918367347,25,1
0.4704152538980366,0.4675862216493013,0.24267483103105916,0.4401285475200963,0.16268550646415436,0.013675435368538722,0.014425709961008875,2.715404963514957e-06,0.11069651741293532,0.974151857835218,0.3333333333333333,0.3628768964855003,0.5348026224020086,0.19155072189808525,0.12937347436940602,0.6614645858343338,6,1
0.6301284140171458,0.7111122170095492,0.06260551894062147,0.5225679653963673,0.2106190769315066,0.041120229839175945,0.052284719885763484,3.124778724262378e-05,0.19402985074626866,0.9434571890145396,0.03520184544405998,0.1872479354714807,0.7196261682242991,0.04980453995214408,0.19086365221434384,0.8355342136854742,25,0
0.4673715438794741,0.5487116821305689,0.21429987569409767,0.18477855752006386,0.1800664016517984,0.03547980199820661,0.04503318258399667,2.035619565230216e-05,0.09203980099502487,0.9854604200323102,0.12923747276688452,0.3919723449202996,0.4566885200167388,0.2509838573435653,0.15366732535162153,0.5762304921968787,21,0
0.600927213947093,0.5939791520136094,0.3905975225215403,0.10319202640795797,0.2402601037445817,0.11374680747354017,0.07766925595548713,0.00010400547007842087,0.31592039800995025,0.9903069466882068,0.1633986928104575,0.5603034376800461,0.2957176733156647,0.5487494705139752,0.6101359990700919,0.4741896758703482,14,1
0.6526002155904295,0.2693372292555011,0.07528331308756901,0.098903551335845,0.044278187649299416,0.007889873508256701,0.006963714257401877,1.5931156900240695e-06,0.046019900497512436,0.9789983844911146,0.14729411764705885,0.18964855002880734,0.21551122890221788,0.2873177936438999,0.07113797512495641,0.8943577430972389,19,0
0.8583340485284049,0.6426713672687321,0.06589489354303564,0.1503231211874293,0.09391756765589793,0.06494930951226942,0.056996296067397076,0.0018245825492225567,0.14676616915422885,0.9773828756058158,0.22823529411764704,0.2900902631073555,0.4481796624354861,0.18933355973447868,0.15843310473090785,0.8787515006002401,31,0
0.3524865386640682,0.6784223051252168,0.20347452665662327,0.470749454845651,0.18560361439408904,0.02088133805562483,0.02772627987066574,5.261194927555106e-06,0.05472636815920398,0.9806138933764136,0.1393464052287582,0.40282312271941617,0.4522248570232947,0.2609009668800785,0.13158200627688016,0.7719087635054022,0,1
0.4711506912363232,0.5836253596958332,0.4393881251864622,0.308402351253515,0.21983639396184454,0.055626880408492084,0.03560507318774028,0.0005513155165584566,0.11442786069651742,0.9822294022617124,0.15204481792717087,0.6016900326483579,0.38038778072255547,0.4646108240144256,0.17819365337672904,0.9987995198079233,26,0
0.6211376606740419,0.498641461017664,0.050635757632083785,0.054754501898658096,0.059590505360725965,0.006259309714865049,0.004022816539861054,7.591684400799288e-07,0.02985074626865672,0.9773828756058158,0.15450980392156866,0.1377952755905512,0.14660343144092622,0.3201676082075513,0.08741136812739743,0.7298919567827131,24,1
0.5404034581194173,0.6534530806721974,0.8573442560179955,0.6001202993115621,0.6885211681419507,0.9048802943926002,0.7077155892128917,0.662838197175944,0.6666666666666666,0.9822294022617124,0.3510364145658263,0.8555790282312272,0.7047007950899707,0.35058784506806123,0.7182378240148786,0.8883553421368547,16,1
0.5359907597055413,0.7163157923612724,0.0411582227744645,0.0357867649076426,0.05638257088679793,0.06180890246405565,0.0211620153304479,0.001214351005148686,0.10945273631840796,0.9919224555735056,0.11674208144796383,0.12627232571538313,0.0937369228623239,0.4163803702031559,0.24921538998023945,0.8835534213685474,28,0
0.4813407770715104,0.575759069245757,0.3789051837599721,0.17224619883568154,0.20002600840672394,0.04491988995256264,0.04464507769025232,2.2717589669655657e-05,0.12437810945273632,0.9870759289176092,0.13223529411764706,0.5402342999807951,0.3981029432277863,0.3998017783648882,0.21550621876089734,0.6806722689075629,21,0
0.4967960565973411,0.643719887709769,0.4276046393647133,0.2791676142146301,0.2290700053758171,0.046330017408344734,0.06883913697237347,2.7569873075923705e-05,0.12935323383084574,0.9822294022617124,0.15742296918767507,0.5691376992510082,0.5981308411214953,0.2716477341500837,0.19911658723701034,0.6098439375750301,20,0
0.47465056308852,0.4186394801523808,0.17121446467559773,0.4632693852420534,0.14484937865301928,0.06472405878889967,0.04927150587415802,0.002771205949594709,0.0845771144278607,0.9757673667205171,0.22614379084967326,0.3752640676013059,0.5956200306876831,0.17275900003718506,0.09310705567825177,0.6506602641056423,9,0
0.18766728521888265,0.8253522055061551,0.0669436096396244,0.12352921423045678,0.09579003369999524,0.024198355829516672,0.013336395362540587,6.924386794950459e-06,0.10572139303482588,0.9838449111470112,0.14,0.16084117534088727,0.2725624215371739,0.1994835241856158,0.2143438335464373,0.936374549819928,30,1
0.37422377560101455,0.6230017129816631,0.3155131409189096,0.7065313670254558,0.2373498999990085,0.026525263760373282,0.035353030230167067,7.1506011533797884e-06,0.2263681592039801,0.974151857835218,0.4792156862745098,0.4898213942769349,0.7759799135165295,0.16439630776493233,0.21643612693246544,0.7274909963985594,6,0
0.7251427656442034,0.7081297226162193,0.03404932421370422,0.03203863593576268,0.05110589965451895,0.026948574240533457,0.009425298232771405,1.3172188527235292e-05,0.11567164179104478,0.9919224555735056,0.11794871794871795,0.11580564624543885,0.0959687543590459,0.3903961434445263,0.25386493083807976,0.7791116446578632,28,0
0.694753993181916,0.8179134180889233,0.18413005320386205,0.08581656463496401,0.10763507068233112,0.021095198471924183,0.023785384966940774,5.516771544285849e-06,0.08208955223880597,0.9757673667205171,0.2240522875816993,0.4428653735356251,0.30059980471474396,0.434260666491244,0.12925723584796,0.35414165666266506,37,1
0.4663498121596182,0.6092574339980221,0.3201188870026271,0.2951651329478844,0.108102865340404,0.010943297725712049,0.009044232911891327,2.0918619497575445e-06,0.06840796019900497,0.9773828756058158,0.17882352941176471,0.4960629921259842,0.41749197935555865,0.3501695343943941,0.096710449843078,0.9699879951980792,27,0
0.40187380276125256,0.4513106451702446,0.12931672918469667,0.3896294137146332,0.1845789668401356,0.03716154616354052,0.04515325126611533,1.0882505218689003e-05,0.16417910447761194,0.9789983844911146,0.20690196078431367,0.2696370270789322,0.6349560608174083,0.10672182760495366,0.28420318493548763,0.6266506602641057,18,1
0.5695446949810721,0.7298385370881522,0.0030283025659604947,0.10762861674769826,0.025719524262450826,0.006535064081218047,0.004687897543000927,9.427907484610842e-07,0.038557213930348264,0.9789983844911146,0.14352941176470588,0.01603610524294219,0.20253870832752127,0.09406714355538773,0.08264558874811112,0.7827130852340937,35,0
0.3278372717015501,0.5237358592047459,0.34604148388067885,0.09210399454847963,0.10706071368829588,0.013869028481173062,0.012278847163443723,3.481260304951854e-06,0.12686567164179105,0.9757673667205171,0.26169934640522874,0.5128672940272709,0.25917143255684194,0.5676603475942691,0.12344530977565965,0.6518607442977191,5,0
0.5307692535497699,0.6343139281191353,0.5505132902580624,0.1624513825424987,0.2348287456144191,0.16965273003162096,0.14732022336818992,0.03739600237432525,0.2661691542288557,0.9806138933764136,0.22823529411764704,0.7996927213366621,0.30101827312037943,0.7568967467471308,0.2981518075090085,0.7887154861944778,17,1
0.5047387388072416,0.4752626212514556,0.032042060306294105,0.048819806503962365,0.02445186374859994,0.002371548054149753,0.0030407456201137924,3.326446014968828e-07,0.03980099502487562,0.9757673667205171,0.1884967320261438,0.18187055886306894,0.1924954665922723,0.30846601791390965,0.05591072881552946,0.5546218487394958,37,0
0.4079677517847264,0.4939883567261909,0.16366419319724865,0.2622853492390627,0.19971664063949449,0.08370775312985711,0.07192046740131522,0.0025588432665684816,0.10572139303482588,0.9854604200323102,0.1330718954248366,0.34933743038217785,0.5702329474124703,0.16904094849575022,0.16540741601766826,0.6986794717887155,21,0
0.5690706447116297,0.400769201934821,0.4266945990831592,0.3837518773803265,0.2133342750474324,0.07327704275073159,0.052996708002486265,0.001804296567032122,0.09701492537313433,0.9838449111470112,0.13725490196078433,0.5883426157096217,0.4704979774027061,0.3666713960422897,0.15378356387306755,0.8991596638655462,23,0
0.2488989279430623,0.4963990233991543,0.2752816407807003,0.13328694074388686,0.08708258357246257,0.013175252430280645,0.017032257850284598,2.2434885234816917e-06,0.1417910447761194,0.9789983844911146,0.1956078431372549,0.3906280007681967,0.25066257497558936,0.4570703559415515,0.18749273509240966,0.6038415366146459,19,1
0.5474310691741135,0.8263611502273333,0.18068209677787028,0.3121944440617744,0.12343939015004285,0.01654140288568576,0.02731255258971553,6.596113108615582e-06,0.17661691542288555,0.9757673667205171,0.3035294117647059,0.4456500864221241,0.5276886595062072,0.24231152052937802,0.2046960362664187,0.9003601440576231,33,1
0.4505245999466063,0.5780742510455503,0.3807886648436589,0.2840424303990929,0.20689866980757224,0.06924905474575413,0.04844327541779622,0.0011139049356552438,0.11691542288557212,0.9822294022617124,0.15294117647058825,0.5488765123871712,0.3669967917422233,0.4399791865515462,0.1805184238056492,0.5426170468187275,26,0
0.2255374093663469,0.5189801375890769,0.1733027610608289,0.5671927388707197,0.1597050054218195,0.09812803237744933,0.11795374856554006,0.0068200645674351655,0.0708955223880597,0.9757673667205171,0.21464052287581695,0.35625120030727864,0.6685730227367833,0.13836174386471464,0.08276182726955714,0.7202881152460985,9,0
0.37650621965260106,0.4844368660512598,0.0071529227191907485,0.1330001833419969,0.0287236722110996,0.004071119466886567,0.004526910802494349,4.140753492772379e-07,0.04477611940298507,0.9757673667205171,0.19267973856209147,0.04071442289226042,0.2672618217324592,0.08474417203861828,0.054748343601069394,0.5954381752701079,35,0
0.5288294242001145,0.5338383252175791,0.6444704517474144,0.4635309658378357,0.2400712415186325,0.033118952552293544,0.0675841200819695,8.87572986841933e-06,0.2064676616915423,0.974151857835218,0.4541176470588235,0.7663721912809679,0.7378992886037105,0.2946277289799232,0.21178658607462514,0.7442977190876351,39,0
