ID,avgX,avgY,avgSDX,avgSDY,avgV,avgA,avgSDV,avgSDA,pen_down,pen_up,pen_ratio,sign_width,sign_height,width_height_ratio,total_sign_duration,range_pressure,max_pressure,sample_points,sample_points_to_width,mean_pressure,pressure_variance,avg_x_velocity,avg_y_velocity,max_x_velocity,max_y_velocity,samples_positive_x_velocity,samples_positive_y_velocity,variance_x_velocity,variance_y_velocity,std_x_velocity,std_y_velocity,median_x_velocity,median_y_velocity,corr_x_y_velocity,mean_x_acceleration,mean_y_acceleration,corr_x_y_acceleration,variance_x_acceleration,variance_y_acceleration,std_x_acceleration,std_y_acceleration,x_local_minima,y_local_minima,F
1,5049.484210526316,4375.515789473684,3391704.8221578957,1327897.679021052,35377.882978947346,4118357.336031578,872990558.137274,563057495466036.0,89.0,6.0,14.833333333333334,5729.0,3817.0,1.5009169504846738,1381.0,942.0,943.0,95,0.016582300576016756,666.0315789473684,22115.335844875353,6.685352346461447,-8.065249232935969,53.6,41.5,54,42,255.1869044752247,760.926117260631,15.974570556832653,27.584889292158326,3.85,-2.15,0.5884196817687869,0.27632195048124986,-2.570781227339312,0.966056461095493,23.248617101705243,335.360388481809,4.821681978491037,18.312847634428923,4,3,0
1,6196.237113402062,4362.030927835051,3743100.881896907,1481230.7103711346,35495.48090721651,1338495.9031237117,488021037.4242372,1434126592096.5269,91.0,6.0,15.166666666666666,6143.0,4359.0,1.4092681807754073,1282.0,664.0,976.0,97,0.015790330457431223,693.1134020618557,25458.265490487836,6.85963226010101,-5.049340657734755,63.8,85.1,53,44,370.2977743484776,631.768334426166,19.243122780580016,25.135002176768676,2.8,-3.9,0.5044543837845529,0.7188790574312499,-0.5661515058242323,0.544252706904016,3.50637072184936,6.119676757081585,1.872530566332459,2.4737980429051976,5,5,0
1,5691.631578947368,4415.873684210526,4212765.222157895,1207483.1209263154,34712.110536842105,1446624.049642105,376870786.5985262,1329257275810.6062,89.0,6.0,14.833333333333334,6583.0,3710.0,1.7743935309973047,1462.0,679.0,796.0,95,0.014431110435971442,607.4842105263158,10990.776066481994,7.102844542136865,-6.476776465902273,59.6,32.8,56,45,257.3077740004477,398.2094329923952,16.040815877019714,19.95518561658586,2.45,-2.25,0.4961753826606226,0.7438614167542383,-0.7093738057973652,0.5585447485816929,2.4179086997280055,3.7627245633105195,1.554962603964483,1.9397743588651024,6,4,0
1,6270.764705882353,4342.990196078431,4026754.1211274513,1015002.8724411764,32165.44506862745,1373569.1421764707,293474702.2912647,1061475241455.6305,96.0,6.0,16.0,6022.0,3790.0,1.5889182058047493,1492.0,638.0,809.0,102,0.01693789438724676,591.0882352941177,14731.43339100346,6.524122129490436,-4.981142947431501,48.3,40.7,55,46,212.29215235984185,322.8482507607447,14.570248877759152,17.967978482866254,1.9,-2.2,0.4848396530449206,0.6855592013768,-0.5451791969710019,0.5403336061045976,1.989703033321912,3.1038741276364803,1.4105683369911264,1.7617815209714514,6,6,0
1,5757.833333333333,4218.981481481482,4075259.996962962,1009909.0943425929,37615.29379629631,4068306.860083333,893022998.7576388,539743711428873.94,103.0,5.0,20.6,6365.0,3566.0,1.784913067863152,1563.0,855.0,858.0,108,0.01696779261586803,580.4074074074074,34297.55624142661,6.3827830671538095,-5.300195220359669,56.3,33.8,58,50,247.40526605467716,637.316720192205,15.729121591960473,25.245132603973484,2.1,-1.9,0.2622396080918105,0.8083361598339524,-1.9745687968636634,-0.6749567820686673,4.834939949539867,263.9796964105506,2.1988496878003887,16.247451997484117,6,6,0
1,5016.742574257426,4391.009900990099,4146832.0921386136,1217372.0295643564,36772.422316831675,1550160.3780693067,356389936.6854653,2639320095861.034,95.0,6.0,15.833333333333334,6578.0,3707.0,1.774480712166172,1543.0,915.0,930.0,101,0.01535421100638492,637.1782178217821,33348.44348593275,8.51437490687862,-5.360506762193957,44.5,66.8,65,48,198.03149271793268,425.55890218144197,14.072366279980516,20.629079043462944,5.5,-2.2,0.46111376255825104,0.8815964119042264,-0.5897021837364659,0.5184146353258574,1.8609257294373396,4.111994106280184,1.3641575163584811,2.0278052436760743,6,6,0
1,6034.530973451328,4246.265486725663,5714301.222495573,1698428.69061062,44020.389893805295,2098630.5572743365,678209543.0842037,2684104048425.2246,107.0,6.0,17.833333333333332,7481.0,4420.0,1.6925339366515837,1952.0,828.0,1023.0,113,0.01510493249565566,717.5044247787611,31284.019891925756,8.085610304712047,-7.1017736811030545,52.4,35.1,72,46,218.74255996668577,358.13567351404464,14.78994793657793,18.924472872818537,4.75,-2.5,0.549764235798897,0.8371506729543459,-0.7544221937815886,0.605036405825047,2.0799210520628053,3.443936186995327,1.4421931396532177,1.8557845206260686,6,4,0
1,6036.2991452991455,4277.65811965812,4946370.876350426,1771835.5925384618,41143.59964957264,1976671.0304102558,659904483.5224185,4536531486367.275,111.0,6.0,18.5,6749.0,4356.0,1.5493572084481175,1782.0,970.0,1020.0,117,0.01733590161505408,706.025641025641,34640.452333990805,5.100830157387501,-6.1232617082271075,70.9,39.0,62,52,312.1634509336728,371.5963785291511,17.668147920302026,19.276835283032096,1.2000000000000002,-2.45,0.3331130380984542,0.5280100276659403,-0.6572259804596537,0.362068776105258,3.050121448843166,3.5850735520890384,1.7464596900138194,1.8934290459610676,5,4,0
1,5789.216666666666,4223.291666666667,5330011.069783332,1795563.0231666693,41930.313175,1878408.9489833326,590962340.6868666,3511054022740.8433,114.0,6.0,19.0,7193.0,4995.0,1.44004004004004,1863.0,849.0,983.0,120,0.0166828861393021,663.6666666666666,33084.355555555565,5.844199090251457,-6.267977744401262,52.3,51.0,65,52,262.0640504383835,347.00933232511574,16.188392459981426,18.62818650124364,1.5,-2.4,0.32499803212953754,0.6076694940537161,-0.6751862235738308,0.3697073678985953,2.526935528198806,3.3210977507335295,1.5896337717219038,1.8223879254246418,6,7,0
1,5904.966101694915,4204.118644067797,6596757.155194912,1726723.9147966092,44345.59048305086,6750732.06944068,1530783239.5123649,2126943170031260.8,112.0,6.0,18.666666666666668,7704.0,4718.0,1.6328952946163628,1933.0,729.0,976.0,118,0.015316718587746626,729.2966101694915,22612.683208848026,7.051651576463183,-9.146415003553143,49.5,39.9,72,49,205.28327687222276,605.3234798376385,14.327710105673647,24.60332253655263,4.1,-4.0,0.46366731327336963,0.5959637604826709,-2.4896886100583346,0.7934081572977257,4.582188099142504,335.7695172426658,2.1406046106515104,18.324014768676264,6,5,0
1,5780.1578947368425,4326.082706766917,5086974.193090222,1086456.0758796996,30203.943406015045,1281017.1383007516,297464879.8044885,1780358654917.7905,127.0,6.0,21.166666666666668,6352.0,3566.0,1.7812675266404936,1893.0,458.0,494.0,133,0.020938287153652393,278.76691729323306,12434.599807790146,4.3321027399516145,-3.502858280993559,35.7,35.4,84,59,119.35516868396921,189.75703746731463,10.92497911595117,13.77523275546786,2.55,-0.3846153846153846,0.4764663753048818,0.44780699041050404,-0.37568950149976776,0.5119043878565426,1.1407273600869,1.8419667486827782,1.068048388457611,1.3571907561882295,6,4,1
1,5207.477272727273,4731.371212121212,3260475.1586060603,1052147.3546287874,30323.092045454556,1232434.167628787,296876307.0693258,1306718866337.7898,126.0,6.0,21.0,5680.0,3455.0,1.6439942112879884,1952.0,526.0,548.0,132,0.02323943661971831,325.72727272727275,12241.183195592288,5.219064583261373,-4.943964355132967,39.4,16.9,83,59,109.87766549143765,160.10854591571106,10.482254790427374,12.65340056726693,2.6,-1.0,0.46271643556090747,0.5408941643422883,-0.5237477631082322,0.5130980883210218,1.0378333146323269,1.532742162228146,1.0187410439519589,1.238039644853163,5,7,1
1,5152.830645161291,4314.290322580645,3532121.527758064,1191499.0609112894,32948.79102419355,1330464.3662338709,272514385.17401624,1747687465297.295,118.0,6.0,19.666666666666668,5157.0,3671.0,1.4047943339689457,1903.0,502.0,514.0,124,0.024044987395772738,242.8709677419355,11515.757544224767,4.290724547797717,-5.948477788343,31.1,27.4,78,57,107.93332618790674,216.35104855605098,10.389096504889476,14.708876522564562,2.3,-2.5,0.37451578089598014,0.44609195637602156,-0.6358277402039697,0.42857497749118095,1.0240596600922132,2.057908117106915,1.0119583292271541,1.4345410824047233,6,4,1
1,5533.805970149254,4485.559701492537,4142006.4996567173,1274712.0523805975,34327.89508208958,1451086.181231343,309665229.86141795,2542574938732.3325,128.0,6.0,21.333333333333332,5462.0,3869.0,1.4117342982682863,2063.0,449.0,474.0,134,0.024533138044672283,327.04477611940297,10976.580084651376,4.212976475536254,-5.439688694131933,31.1,23.2,76,60,107.33259311850847,197.59988076780346,10.360144454519371,14.057022471626182,1.4,-1.8,0.4556465708656641,0.4368921523940701,-0.5743403685555716,0.499082811779977,1.0247663694920526,1.8927296088921008,1.0123074481065781,1.37576509945997,6,5,1
1,5694.654676258992,5298.0,3227919.808798562,1391639.9856115107,36463.241035971216,1556626.7500647483,423592654.1094818,2233087221800.196,133.0,6.0,22.166666666666668,6254.0,4326.0,1.4456773000462322,1963.0,677.0,724.0,139,0.022225775503677648,448.57553956834533,37535.639977226856,5.086887615543276,-5.76690141313139,40.1,25.369230769230768,82,64,166.9937426176561,232.13781392599992,12.922605875660532,15.23606950384514,3.4,-1.5,0.44355041998969974,0.5290433019010634,-0.6137505805058117,0.488249402195537,1.6023792435900068,2.2078480784733596,1.2658511933043342,1.4858829289258826,5,4,1
1,5268.580645161291,5470.080645161291,2499244.1628387095,1373633.0257580641,33786.72744354839,1469359.8962499998,391605797.9269838,2224320166140.454,118.0,6.0,19.666666666666668,5636.0,3892.0,1.448098663926002,1922.0,833.0,869.0,124,0.0220014194464159,532.3467741935484,34802.14587669095,5.684277130082863,-6.736968369264838,38.9,21.624113475177303,88,52,120.34765536848323,220.35693179619076,10.970307897615418,14.84442426624188,4.4,-2.5,0.3866087840160262,0.5922483440928326,-0.7103238797106189,0.44291082567281065,1.1312640760114845,2.098630578882058,1.063608986428511,1.4486651023898027,5,4,1
1,4903.946153846154,5393.430769230769,3488618.774015384,1252273.7681999991,33962.13025384617,1410917.714553846,386624118.4896231,1829520597722.5977,124.0,6.0,20.666666666666668,6064.0,4062.0,1.4928606597735106,1753.0,773.0,774.0,130,0.021437994722955146,501.0923076923077,35641.59147928995,4.792627544219137,-5.247743902872577,40.0,28.008333333333333,80,65,183.46583022148448,271.06487582298337,13.544955895885542,16.464047978033328,4.0,0.8,0.4043021217415273,0.500863874716629,-0.565973495779712,0.44108727823402516,1.755277079215316,2.581693412792605,1.3248687026325725,1.6067648903285774,3,3,1
1,5622.731343283582,5374.768656716418,4697940.733768659,1576054.237537313,37322.60076119403,1663659.5711044772,460112797.93121636,2262056833481.2275,128.0,6.0,21.333333333333332,7142.0,4177.0,1.7098395977974623,1832.0,556.0,702.0,134,0.018762251470176423,472.92537313432837,21563.680997995096,5.24079324192878,-6.737345956891842,37.2,29.333333333333332,87,64,193.17996685229932,290.2488565091092,13.89891962896035,17.036691477781396,2.4,-1.9,0.48167172646791323,0.5431132948084827,-0.718803879589908,0.5251911059866092,1.8533406519085738,2.747980095497185,1.3613745450494414,1.657703259180359,4,5,1
1,6014.354545454546,5357.027272727273,2074871.5743090913,764488.8083181817,27141.140827272728,1174166.2822000005,291709276.1967909,1404595997400.5173,104.0,6.0,17.333333333333332,4678.0,3007.0,1.555703358829398,1482.0,733.0,757.0,110,0.0235143223599829,545.6909090909091,25576.84991735538,5.427813058537541,-4.001235481783215,36.3,50.3,77,51,164.32796961355456,262.71106137456417,12.819047141404644,16.208363932691174,4.2,-1.0,0.30534789868946133,0.5709918983212182,-0.4409220797287899,0.3493056808084635,1.5512654567345527,2.535531762512047,1.2454980757650944,1.592335317234422,5,5,1
1,5823.765217391305,5207.478260869565,3065050.6307478272,1177859.8843217392,34793.01459130436,4028364.7948434795,725622105.5533131,612060504922244.8,109.0,6.0,18.166666666666668,5385.0,3924.0,1.3723241590214068,1613.0,724.0,763.0,115,0.02135561745589601,562.295652173913,25044.799546313807,6.201545899638507,-6.743963939093508,35.4,64.7,83,56,176.59246537603963,490.17191827052585,13.28880978026398,22.13982651852823,3.970833333333333,-1.25,0.13508664294267292,0.8472392331858437,-1.8233729485142016,-0.8498648089831298,7.266743533638776,169.7709693847951,2.6956898066429633,13.029618927075155,6,5,1
1,5858.7844827586205,5342.620689655172,3036362.73812931,1011777.2533620691,32319.57637931036,2860723.190681035,394756065.42107755,203631732019497.47,110.0,6.0,18.333333333333332,5335.0,3370.0,1.583086053412463,1683.0,663.0,702.0,116,0.021743205248359886,531.9655172413793,20715.34363852557,6.260973181493029,-5.807979479179858,57.0,39.9,75,51,181.26027640671603,258.3695259732605,13.46329366859076,16.073877129468812,1.975,-2.0,0.24065438030389538,1.092390882933495,-1.0992791567413858,-0.9144147151171479,28.9588157583705,33.71131200084117,5.381339587720747,5.806144331726621,4,8,1
1,5613.058823529412,4748.529411764706,2423122.811638656,1077677.4088235307,33992.1279327731,1510554.008420168,381376758.19710094,2506166747330.238,113.0,6.0,18.833333333333332,5433.0,3513.0,1.546541417591802,1602.0,523.0,730.0,119,0.021903184244432175,583.5714285714286,16064.412965186064,6.024674973550624,-4.338379443271205,41.2,63.3,84,60,244.94544195074414,303.8418569480557,15.650732952508779,17.4310601211761,4.5,0.9,0.3770892837592637,0.630043519568456,-0.47398543351808753,0.41016363904526254,2.3627938745463024,2.9282816907426836,1.5371382093183106,1.7112222797587353,4,4,1
1,5598.354838709677,5045.580645161291,4528897.228887097,1720057.6628602147,48861.97636021503,3871785.218940861,1170197943.6845212,10070135012062.9,180.0,6.0,30.0,6734.0,4306.0,1.5638643752902925,3475.0,857.0,867.0,186,0.02762102762102762,537.7258064516129,29745.048473812003,4.125522713418604,-3.9432228473380144,41.3,23.4,104,88,98.81221144195915,164.82889068298016,9.940433161686625,12.83857042987965,1.0,0.0,0.3251162931300928,0.4194697498872681,-0.40988892022445167,0.3403207649954438,0.9767323992726988,1.6107600488615776,0.9882977280519767,1.2691572199146872,5,2,1
1,6021.587912087912,5152.428571428572,5345160.75874176,1568753.7284835174,50816.66242857142,3610847.1141263717,1175707005.3234127,10861527612154.33,176.0,6.0,29.333333333333332,7697.0,4039.0,1.9056697202277793,3124.0,958.0,997.0,182,0.023645576198518904,656.934065934066,33730.00664170994,4.500322177280658,-3.8915555842936573,42.9,25.2,94,83,163.1637784939402,188.6362939141063,12.77355778528207,13.734492852453865,1.1,0.0,0.33590134397470955,0.45989643195498614,-0.40831845058783717,0.35315931969281916,1.6146435432593291,1.834520981062028,1.2706862489455566,1.3544448977577597,7,4,1
1,6502.55497382199,5380.324607329843,4272518.989465969,1863629.6179005236,50282.6175602094,8657524.273303665,1785247537.7944813,4737628377901660.0,185.0,6.0,30.833333333333332,7283.0,4492.0,1.621326803205699,3004.0,828.0,893.0,191,0.02622545654263353,622.4240837696335,26808.71544091442,4.03170342634108,-4.627084498286301,36.1,24.619718309859156,93,90,139.9206069152701,302.94283937555736,11.82880412025113,17.40525321204944,0.0,0.0,0.4149119681331642,0.28004267788974835,-1.1869803299379276,0.8902454063619808,5.56137118038961,115.9534430256095,2.3582559615931453,10.768168044082962,6,4,1
1,5758.711627906977,4740.739534883721,3901653.814534884,1208612.8065534881,35778.297897674434,2291142.723297674,598960526.2044046,4687939464876.37,209.0,6.0,34.833333333333336,6121.0,3545.0,1.726657263751763,3245.0,967.0,1015.0,215,0.03512497957850025,653.5302325581396,33068.44443482963,2.772334361245588,-2.8428702083620894,30.0,17.626373626373628,108,106,78.26517312866461,85.24753770731533,8.84676060084507,9.232959314722194,0.5,0.0,0.39026469081641046,0.28090219945850514,-0.2981390629832144,0.4040534340435294,0.7782497141633501,0.8274379038212547,0.8821846258937809,0.9096361381460473,4,2,1
1,4983.018292682927,4582.512195121952,2596347.4312743903,901467.993615853,29723.28391463415,2869116.0677195126,360801306.12841445,294129542153163.5,159.0,5.0,31.8,4896.0,3339.0,1.4663072776280324,2394.0,534.0,540.0,164,0.03349673202614379,322.8841463414634,18241.260968173723,3.1816856564925926,-3.033939347599114,53.0,17.8,93,74,69.60100642662299,129.50712263700808,8.342721763706553,11.380119623141406,2.0,-0.5,0.28259242048002925,0.6205109074031445,-0.4172472199822898,-0.7203133717135435,17.456411462123565,3.171397464965078,4.178087057748266,1.7808417854950163,4,2,1
1,5371.60625,4846.025,2879508.1390187535,807473.4370000033,28289.34280625001,4009870.277031248,602700214.3221749,1025088949214081.8,155.0,5.0,31.0,5037.0,3413.0,1.475827717550542,2163.0,575.0,617.0,160,0.03176493944808418,405.90625,19510.1849609375,3.1400431487894016,-3.054399976904826,22.9,18.1,97,72,62.46863160689853,220.10341358519696,7.90370999005521,14.835882635866225,2.5,0.0,0.160044538415183,0.4290118651511872,-1.0217144429450058,-0.8519614278694465,2.5364615818094665,96.99956990056054,1.592627257649908,9.848835966781076,5,5,1
1,5493.005524861878,5877.53591160221,1944398.9115524865,861657.1437237561,26656.476530386735,1385788.3897458564,278289224.717221,1878567998509.2449,175.0,6.0,29.166666666666668,4760.0,3262.0,1.4592274678111588,2443.0,845.0,867.0,181,0.03802521008403361,523.0165745856353,40968.38094075271,2.4664952472520296,-3.1908398412348915,27.4,15.0,106,72,59.895503775083895,90.44619616710779,7.739218550673181,9.510320508116841,1.4,-0.25,0.41948102843667534,0.2539186651863115,-0.3378456048348571,0.444328327899003,0.5838048147888759,0.8721260275041091,0.7640712105483859,0.9338768802706859,4,5,1
1,5554.039325842697,6208.241573033708,2914912.891702248,889150.6438707857,28311.29614044944,1482556.3289887642,315876714.590955,2248650002489.777,172.0,6.0,28.666666666666668,5470.0,3295.0,1.660091047040971,2413.0,749.0,803.0,178,0.03254113345521024,498.29213483146066,31389.18432016159,2.426372345815392,-3.3196826886859654,28.8,35.4,83,76,72.20944112083703,103.87670018301311,8.497613848654046,10.191991963449201,0.0,-0.5,0.4119273026758814,0.24952218220723668,-0.3522483049126742,0.43505705234832154,0.6993159620798199,0.9997845326125583,0.8362511357719162,0.9998922605023794,2,5,1
2,5934.128,4797.272,3059483.599232,503905.2700320002,21008.086935999996,1706787.050968001,140924637.73147202,82723373736348.0,122.0,3.0,40.666666666666664,6299.0,2837.0,2.2203031371166726,1381.0,720.0,906.0,125,0.019844419749166533,661.584,17540.994944,3.3950716845878137,-2.193189964157706,48.0,24.0,77,50,141.80590860696805,149.62387636335612,11.90822860911597,12.232083892916862,2.5,-2.95,0.45236141485900844,0.6763195688968539,-0.0509043956591,0.897642173716426,19.43847720166874,6.133701586260494,4.408908844790141,2.476631096118373,6,8,0
2,5564.387096774193,4550.0,4013905.26175,464696.9695403226,23027.05133870968,1895974.8097096782,226519426.86931434,101570819210770.02,121.0,3.0,40.333333333333336,7120.0,2726.0,2.611885546588408,1381.0,815.0,951.0,124,0.01741573033707865,680.2258064516129,22300.965140478664,3.2725121129999177,-2.9800800689825087,30.6,20.5,76,54,153.73339795971697,226.70401019333218,12.398927290685956,15.056693202470859,3.0,-2.7,0.48775061078533033,0.03319494522294474,-0.9128090463330023,0.955156241968832,13.232383846554875,56.9792413955234,3.637634375051302,7.548459537913905,6,6,0
2,6351.626016260163,4587.1869918699185,5614049.189552845,578278.954520325,29082.455341463414,4793824.073552846,563677096.230146,843378946808859.8,120.0,3.0,40.0,8435.0,3458.0,2.4392712550607287,1452.0,773.0,980.0,123,0.014582098399525786,702.2439024390244,15107.029942494548,4.920786579778027,-4.842264987724717,49.0,24.2,77,47,204.86700719232084,421.4819523969684,14.313175999488054,20.530025630694386,3.35,-3.65,0.15481588472840838,1.034818233969138,-2.1309389802204506,-0.7412711873872969,26.164770187274083,228.49409304682993,5.1151510424692335,15.116021071923322,3,7,0
2,6346.026086956522,5208.678260869565,5684456.635339132,545206.3444695659,25759.069895652163,1283685.0337478262,174121403.24310443,6117185483998.812,112.0,3.0,37.333333333333336,8260.0,3327.0,2.482717162608957,1342.0,916.0,950.0,115,0.013922518159806295,680.3217391304348,15835.24431001891,5.825586694007747,-3.038098402572087,31.7,34.2,79,44,170.17296622490963,255.85208767582577,13.045036076029442,15.995377072011332,4.9,-3.15,0.5091624643326849,0.7906556442595404,-0.18376496080633314,0.25615182711360496,6.468798228523872,4.830192990082602,2.54338322486484,2.197770003909099,3,4,0
2,5675.516393442623,4968.770491803279,5097492.184155736,513209.32436885237,26254.316573770488,2737992.17545082,297358682.9533034,336992044506683.75,119.0,3.0,39.666666666666664,8326.0,3138.0,2.6532823454429573,1422.0,841.0,897.0,122,0.014652894547201537,677.6639344262295,15337.124764848164,4.585549656711607,-1.4685986900917665,40.0,97.0,73,48,188.32821550049943,280.4563875750951,13.723272769295939,16.746832165370712,4.0,-3.8,0.5401481604734755,0.7452708989591078,0.5706564705442345,0.9536919891361909,14.597319696107327,79.4801059801285,3.82064388501563,8.915161579025279,5,7,0
2,5745.059322033899,4529.983050847458,3526600.1129322033,574033.800101695,22743.629694915257,2419832.697762712,354348724.6251016,244222971540698.62,115.0,3.0,38.333333333333336,6702.0,3096.0,2.1647286821705425,1311.0,973.0,974.0,118,0.017606684571769622,681.7966101694915,23323.907785119216,5.595613398946733,-1.756213046213046,100.0,100.0,76,47,196.44778524140065,280.6252614862002,14.015983206375521,16.751873372438087,3.4545454545454546,-3.7,0.7085904971530617,1.3235227214112737,0.5907403908634788,0.9916722093610411,85.13561116701044,87.11343640288823,9.226896074358399,9.333457901704396,4,5,0
