avgX,avgY,avgSDX,avgSDY,avgV,avgA,avgSDV,avgSDA,pen_down,pen_up,pen_ratio,sign_width,sign_height,width_height_ratio,total_sign_duration,range_pressure,max_pressure,sample_points,sample_points_to_width,mean_pressure,pressure_variance,avg_x_velocity,avg_y_velocity,max_x_velocity,max_y_velocity,samples_positive_x_velocity,samples_positive_y_velocity,variance_x_velocity,variance_y_velocity,std_x_velocity,std_y_velocity,median_x_velocity,median_y_velocity,corr_x_y_velocity,mean_x_acceleration,mean_y_acceleration,corr_x_y_acceleration,variance_x_acceleration,variance_y_acceleration,std_x_acceleration,std_y_acceleration,x_local_minima,y_local_minima,ID,F
0.3199485546812162,0.5004138199712527,0.28173805653095013,0.454823886656257,0.19702713360898236,0.06585983227970858,0.0642981547495731,0.0013578054060453813,0.018656716417910446,0.9806138933764136,0.12418300653594772,0.4117534088726714,0.44176314688241036,0.2738005567180695,0.06869696617459026,0.9027611044417767,0.9038461538461539,0.023696682464454975,0.017433320382066603,0.6614786542333257,0.15598209456333736,0.8152091046849799,0.13618752692510297,0.19469759734879866,0.13096482061999304,0.06666666666666667,0.05128205128205128,0.41560071085731953,0.7902736389528736,0.6156872283472233,0.8806504120985699,0.7608695652173912,0.532520325203252,0.7731382550991371,0.5025489723432964,0.07882390028778118,0.9838787032529239,0.04652523162212507,0.42475667689220004,0.20862170575779657,0.648820735888536,0.18181818181818182,0.15789473684210525,0,0
0.49025268422228063,0.49822078428192773,0.31255341598901776,0.5082161930597431,0.1978714144874558,0.018659340680098252,0.03505116085313201,3.355509259684063e-06,0.021144278606965175,0.9806138933764136,0.12522875816993465,0.45150758594200113,0.517366438833868,0.2514175599297737,0.05718935255143555,0.5690276110444178,0.9435096153846154,0.026856240126382307,0.012242418778169263,0.6939387527707672,0.1804432728324481,0.8328170565899217,0.40805137346998716,0.23695111847555922,0.28282828282828276,0.06349206349206349,0.057692307692307696,0.6062503512699903,0.6551654119932461,0.7603406876745483,0.7952007207947532,0.6086956521739129,0.39024390243902435,0.7126651371379459,0.6420593302122487,0.5745274505761606,0.7719324289182934,0.006945464040973069,0.0076819916348471,0.07535537656978257,0.08033449055683843,0.22727272727272727,0.2631578947368421,0,0
0.41531377969332334,0.5069772023681738,0.35374020527893707,0.41289416724338185,0.19224729649316658,0.02049529610255402,0.02660682816553028,3.102599137898633e-06,0.018656716417910446,0.9806138933764136,0.12418300653594772,0.4937584021509506,0.426837773748082,0.34059060139304387,0.07811228641171684,0.5870348139255702,0.7271634615384616,0.023696682464454975,0.0033335253441008875,0.591304156009142,0.07458048915958324,0.8573894245429796,0.27937764884342553,0.2195526097763049,0.10066179031696272,0.07301587301587302,0.060897435897435896,0.4191133505653782,0.4108461896371409,0.6186189895899176,0.6145337327945233,0.5579710144927537,0.524390243902439,0.7067024713273359,0.6499346932667045,0.5391115322072105,0.7791138372299032,0.004763287148457333,0.004696257916698705,0.06100510739132714,0.06116761332068039,0.2727272727272727,0.21052631578947367,0,0
0.5013207676187283,0.49512420046726674,0.33742813010740175,0.3458703543489912,0.1739638029799061,0.019254864653229956,0.020271041466874466,2.456797397988179e-06,0.02736318407960199,0.9806138933764136,0.12784313725490196,0.43988861148454006,0.43799693123169203,0.2952927362797128,0.08159944205509706,0.5378151260504201,0.7427884615384616,0.03475513428120063,0.019764030142109718,0.5716520458316003,0.10195195531618248,0.798919597496445,0.4141989377565999,0.17274233637116818,0.1281783350748868,0.06984126984126984,0.0641025641025641,0.34455729788169936,0.3320130330944234,0.5535373910552123,0.5452218714167489,0.47826086956521735,0.5284552845528455,0.6985383019539927,0.631555680018188,0.579713469642282,0.7699631747214672,0.003904809322419322,0.003861641089845995,0.05448021557465068,0.05477919465165588,0.2727272727272727,0.3157894736842105,0,0
0.42514539392034617,0.4749567308864661,0.3416818089927308,0.34409664284928176,0.21309036872017936,0.06501000320492609,0.06582006398402222,0.0013015802663291847,0.036069651741293535,0.9789983844911146,0.14227450980392156,0.47282504321106206,0.40675129027758405,0.3431597440081553,0.08985237707776357,0.7983193277310925,0.8016826923076923,0.044233807266982623,0.019959995569670336,0.5588500744060281,0.24512290709127788,0.7846397452751507,0.3854385241020339,0.20588235294117646,0.10414489724834551,0.07936507936507936,0.07692307692307693,0.40271255730299116,0.6609694181234717,0.604824608010576,0.7990419634988324,0.5072463768115941,0.5528455284552846,0.5382182757076317,0.6702595153954244,0.22625492724545432,0.15930888952730513,0.009609014086681935,0.33433323100934925,0.09010109334871827,0.5746907191860456,0.2727272727272727,0.3157894736842105,0,0
0.3150860983922107,0.5029336188717125,0.34795825910899797,0.41633759776418644,0.207039069317236,0.02225328502327179,0.025050852276083897,6.262037561833521e-06,0.026119402985074626,0.9806138933764136,0.1273202614379085,0.4932782792394853,0.42641930534244665,0.3406118932863114,0.08752760664884343,0.8703481392557023,0.8882211538461539,0.03317535545023697,0.009383910477413696,0.6268952016602274,0.23817797591688325,1.0,0.38000184479121346,0.15700082850041425,0.21908742598397768,0.10158730158730159,0.07051282051282051,0.32093841952754315,0.43945567959064186,0.5315030360327357,0.638038483252856,1.0,0.5284552845528455,0.6814505453619291,0.6933538546872083,0.5687038540647964,0.7589494173813779,0.0036466332435978427,0.005138704672268367,0.05238300222886693,0.06432716824790265,0.2727272727272727,0.3157894736842105,0,0
0.46623772569312044,0.47939391376988544,0.485416045992691,0.5838470014319318,0.2590750237179612,0.031566001757905436,0.049500206205885106,6.3700416501424575e-06,0.041044776119402986,0.9806138933764136,0.13359477124183006,0.5799884770501248,0.5258752964151207,0.32059837407625735,0.13506916192026036,0.765906362545018,1.0,0.052132701421800945,0.007750035422288231,0.7231736753043312,0.22307199436497083,0.9566807996640142,0.22303835911777817,0.1897265948632974,0.10867293625914316,0.12380952380952381,0.0641025641025641,0.35524063206303275,0.36892618704878943,0.563260420302901,0.5785834699336077,0.8913043478260869,0.5040650406504065,0.7452979996591035,0.6793429149705665,0.5279719957537299,0.8024747804231647,0.004085680746303489,0.004292424013476779,0.055909277963477805,0.05815309736057652,0.2727272727272727,0.21052631578947367,0,0
0.4665003166721067,0.4844992805320868,0.4180730892367251,0.6094081200333992,0.23842143712564268,0.02949519723682582,0.048109529966670325,1.0837484230308262e-05,0.046019900497512436,0.9806138933764136,0.13568627450980392,0.5096984828115998,0.5169479704282327,0.28563091889160946,0.11530861327443914,0.936374549819928,0.9963942307692307,0.05845181674565561,0.022372735077691993,0.7094152791232062,0.2476319764816561,0.6551207163281378,0.3112446234003518,0.26636288318144163,0.12225705329153605,0.09206349206349207,0.08333333333333333,0.509966760790046,0.3830070418630013,0.6906384016784621,0.590873529745212,0.37681159420289856,0.5081300813008129,0.5892624260411513,0.5818903571453073,0.5520066129706468,0.680389371293191,0.006030763665078634,0.004471213634651356,0.06965848259708415,0.059504213457620636,0.22727272727272727,0.21052631578947367,0,0
0.429806128811034,0.47565769395097623,0.4517160688193022,0.6176702813897234,0.24406955691933876,0.02782676207885461,0.04287184146867108,8.364371604048153e-06,0.04975124378109453,0.9806138933764136,0.13725490196078433,0.5523333973497215,0.6060817408285675,0.2589328427783608,0.12472393351156573,0.7911164465786314,0.9519230769230769,0.0631911532385466,0.018092600005797016,0.6586440856247257,0.236245568529203,0.7302252085449916,0.2981994473712974,0.1893123446561723,0.16405433646812956,0.10158730158730159,0.08333333333333333,0.42699082029168783,0.35728724282418384,0.6251501574525632,0.5682492880729157,0.42028985507246375,0.5121951219512195,0.5834178721004718,0.6070019653171854,0.5475654155863184,0.6842275805449418,0.004981866961917038,0.004136815061372977,0.06257182900373544,0.05695444557890131,0.2727272727272727,0.3684210526315789,0,0
0.44699606286563465,0.47253959574883414,0.5628022204200066,0.5936997204853,0.2614097641611762,0.11055608225118002,0.11427213321329045,0.005129380642927922,0.0472636815920398,0.9806138933764136,0.1362091503267974,0.6014019589014787,0.5674431580415679,0.30603307726575685,0.13286063001278622,0.6470588235294118,0.9435096153846154,0.06003159557661927,0.009138169569421995,0.7373077126672041,0.15962132835570117,0.8522172663829878,0.03872771412788014,0.17771333885666943,0.12539184952978055,0.12380952380952381,0.07371794871794872,0.3329490145555194,0.6275022132509732,0.5428035645774618,0.776656249564388,0.7971014492753623,0.38211382113821135,0.6832896524373813,0.603311885429259,0.0988764306164128,0.8971270695926904,0.00910229062158319,0.4252749519508044,0.08746911331781766,0.649221540380163,0.2727272727272727,0.2631578947368421,0,0
0.428460811729777,0.4923745447072992,0.4304031698572971,0.37075117290393067,0.15988142609443104,0.017683383416881665,0.02057418416024619,4.19050653319926e-06,0.06592039800995025,0.9806138933764136,0.14405228758169936,0.47157672364125214,0.40675129027758405,0.34226940867973565,0.12821108915494595,0.3217286914765906,0.3641826923076923,0.08372827804107424,0.045984268431455866,0.1973057282002369,0.08514536298864114,0.5774541906135616,0.5474563444998819,0.12054681027340514,0.10971786833855798,0.1619047619047619,0.10576923076923077,0.19063262909626782,0.19279015811655842,0.3922118728653046,0.39898295866398414,0.5724637681159419,0.6760475297060663,0.6925077366531911,0.5566073953445222,0.6216247727027234,0.755678174101994,0.0022027608735163606,0.0022630853700992683,0.03900241540930784,0.04025785084005619,0.2727272727272727,0.21052631578947367,0,1
0.3434120845002261,0.5582863931588109,0.27022998994387865,0.35880448574062684,0.16073684012642533,0.016858471760516316,0.020529468975623185,3.0482439452979806e-06,0.06467661691542288,0.9806138933764136,0.14352941176470588,0.40704820434031114,0.3912679592690752,0.3087437193944252,0.13506916192026036,0.40336134453781514,0.42908653846153844,0.08214849921011058,0.061066959272801084,0.25359210738151,0.08373007797437564,0.6670662471745736,0.4175503374623185,0.13587406793703397,0.045280390107976305,0.15873015873015872,0.10576923076923077,0.17493573984805333,0.1617757272579966,0.372618609294331,0.35985453777704535,0.5797101449275363,0.6260162601626016,0.6826048154695759,0.585951913248061,0.5850130208459408,0.7562779799681197,0.0019964762225086665,0.00187136665951274,0.036774313868916775,0.035981346273379414,0.22727272727272727,0.3684210526315789,0,1
0.3352965207055838,0.4904567557024319,0.29405177245650876,0.4073283356519782,0.17958774569087094,0.01852296967792771,0.01867863938356098,4.1117144247119115e-06,0.05472636815920398,0.9806138933764136,0.13934640522875819,0.3568273478010371,0.4213976844748222,0.25032493098322023,0.12937347436940602,0.3745498199279712,0.38822115384615385,0.06951026856240126,0.0663468741550822,0.15428107455692922,0.07842192971514551,0.5732736444901219,0.3270002166449899,0.10149130074565037,0.08185301288749564,0.14285714285714285,0.09935897435897435,0.1717154741210499,0.22060938516653728,0.3684957844637674,0.43154754957308694,0.536231884057971,0.5040650406504065,0.6190813275304519,0.5560667532259106,0.5572979560804605,0.7138071430977925,0.0019688624426504107,0.00253663501041483,0.03646781638303739,0.043034065174881446,0.2727272727272727,0.21052631578947367,0,1
0.39187511835813266,0.518310201329657,0.347535083143285,0.43630404622236457,0.1894888655715006,0.020571060600057728,0.021501071990193237,6.0287202261424945e-06,0.06716417910447761,0.9806138933764136,0.1445751633986928,0.3861148454004225,0.44901659924675685,0.25201984951966977,0.14797163780076716,0.31092436974789917,0.3401442307692308,0.08530805687203792,0.06954641657069988,0.25517125845088834,0.07447661307510758,0.5654185550050935,0.3728641269006513,0.10149130074565037,0.06722396377568791,0.1365079365079365,0.10897435897435898,0.1707205242627882,0.20099433001697972,0.3672144788721888,0.4088115112152674,0.40579710144927533,0.5609756097560976,0.6775129885845528,0.5531666349684237,0.5725025138583306,0.7492356395026161,0.001970279271984564,0.0023273906130130534,0.03648359237586002,0.04092451070528601,0.2727272727272727,0.2631578947368421,0,1
0.41576273949528486,0.6504369237105767,0.26737507800392596,0.477019683180832,0.20481933766673505,0.022363080401357063,0.030156392742466863,5.282338167476301e-06,0.07338308457711443,0.9806138933764136,0.14718954248366015,0.46216631457653157,0.512763286371879,0.260309607278459,0.13634778565616645,0.5846338535414166,0.640625,0.09320695102685624,0.054423002651733714,0.4008372477827822,0.26881689766498784,0.6537120651468349,0.3433681039916454,0.1387738193869097,0.07477962650376443,0.15555555555555556,0.12179487179487179,0.2695328841306552,0.2371234645487694,0.4806190946123998,0.4499355304824847,0.6956521739130435,0.5853658536585366,0.6688011519525203,0.5822160833760129,0.5627571819540493,0.7437921109020602,0.0031282925430581835,0.002726575561408096,0.047940733596817206,0.044876797807831194,0.22727272727272727,0.21052631578947367,0,1
0.3524865386640682,0.6784223051252168,0.20347452665662327,0.47074945484565095,0.18560361439408904,0.02088133805562483,0.02772627987066574,5.261194927555106e-06,0.05472636815920398,0.9806138933764136,0.13934640522875819,0.40282312271941617,0.45222485702329474,0.26090096688007847,0.13158200627688016,0.7719087635054022,0.8149038461538461,0.06951026856240126,0.05295247972396959,0.5012449093734292,0.24881513466691538,0.7140678779359327,0.2559231010929977,0.13380281690140844,0.061734982498005235,0.1746031746031746,0.08333333333333333,0.19227641156203593,0.22479982394695705,0.3942179491418859,0.4362753236739413,0.8405797101449276,0.5040650406504065,0.6277908970995484,0.602140648854276,0.5388765985400192,0.7210105631274398,0.002183788636160355,0.0025882213037343896,0.03880180759725423,0.04354099654370579,0.22727272727272727,0.21052631578947367,0,1
0.29833471616739404,0.665956777632047,0.29023683783546567,0.4284907803292269,0.18686289881299445,0.019889022513002015,0.02734781056268351,4.309068886634204e-06,0.06218905472636816,0.9806138933764136,0.14248366013071898,0.4439216439408489,0.47593806667596594,0.2718330024379021,0.11193769615250494,0.6998799519807923,0.7007211538461539,0.07898894154818326,0.049259559710887045,0.4637835073815259,0.254957599722782,0.6239822065807127,0.39016665712491116,0.1383595691797846,0.08397190293742016,0.1492063492063492,0.125,0.2968143874497921,0.2778439399102099,0.5081618955760526,0.4927662310841422,0.782608695652174,0.7723577235772359,0.6405339150496822,0.5733328863618777,0.5745714687856627,0.7200942742564128,0.0034348260895083866,0.003200154373485541,0.05060761831272842,0.049215425070096006,0.13636363636363635,0.15789473684210525,0,1
0.4050814143507376,0.6629217684581359,0.39628723270332505,0.5412348242844569,0.21098901254463873,0.024180437810098,0.03293090959635464,5.352203293690632e-06,0.06716417910447761,0.9806138933764136,0.1445751633986928,0.5474361436527752,0.4919793555586553,0.3248248635215201,0.12112053934673951,0.43937575030012005,0.6141826923076923,0.08530805687203792,0.0317216253665037,0.4300228012656748,0.15194547728954347,0.6692615499423147,0.2558890641113963,0.1267605633802817,0.08858701962150237,0.17142857142857143,0.12179487179487179,0.3129031952020366,0.2979117481339863,0.5238269591762854,0.5127394820854753,0.5507246376811593,0.5528455284552846,0.696256711794928,0.5866514651943179,0.5367796696151943,0.7623544314321354,0.0036314264834400966,0.0034108025812609136,0.05225724525041467,0.051043676309827424,0.18181818181818182,0.2631578947368421,0,1
0.4632413269060555,0.6600364968618188,0.1662595565473867,0.2586385064407663,0.13789238521734615,0.015869115670982176,0.0201369181053313,3.2842912278948476e-06,0.03731343283582089,0.9806138933764136,0.13202614379084965,0.31083157288265795,0.32877667736085925,0.2871808127314598,0.08043705684063698,0.6518607442977191,0.6802884615384616,0.04739336492890995,0.06286867476249207,0.5172391034066046,0.18131098921091102,0.68815664730235,0.5025309963142498,0.12303231151615573,0.1616161616161616,0.13968253968253969,0.08012820512820513,0.26511776099577344,0.2691052558471504,0.4760359862120394,0.48384821906287273,0.8115942028985507,0.6260162601626016,0.5692655393391683,0.5954398314681145,0.605494102646534,0.6739762218836544,0.0030258182974730575,0.00314167783921714,0.047021016402642564,0.04869752696120786,0.22727272727272727,0.2631578947368421,0,1
0.4349369297388625,0.6357154226753654,0.25309241282549166,0.40257901915344846,0.19282813790065387,0.06433180928759379,0.053102244420703486,0.0014759844647858095,0.043532338308457715,0.9806138933764136,0.13464052287581701,0.37872095256385635,0.45668852001673876,0.24239487557853012,0.09566430315006393,0.6410564225690276,0.6875,0.05529225908372828,0.04871962483497828,0.5371414413838018,0.17741782352874486,0.7663288839581245,0.2552924975866335,0.11930405965202981,0.21177290142807384,0.15873015873015872,0.09615384615384616,0.2854305404017069,0.507045489904268,0.49682586078709773,0.6907318929089238,0.7783816425120773,0.6056910569105691,0.44664072587242654,0.6825232020480436,0.26364253953678884,0.07142179917458803,0.014484356983823403,0.2149917468808182,0.11255231730368771,0.4591980673239098,0.2727272727272727,0.2631578947368421,0,1
0.4401376364391397,0.6576935621187711,0.2505766540438176,0.3447471570789952,0.17507037109976087,0.044505908227851415,0.027965612724864867,0.0004909892883714107,0.04477611940298507,0.9806138933764136,0.13516339869281044,0.373919723449203,0.37941135444273955,0.29386837402499294,0.10380099965128443,0.5678271308523409,0.6141826923076923,0.05687203791469194,0.051260036457004,0.500787937249242,0.14573794868972195,0.7723329764486678,0.3396651929895052,0.2087821043910522,0.12539184952978055,0.13333333333333333,0.08012820512820513,0.29316149140131825,0.2645637010334976,0.5045478417485689,0.4791574495381878,0.48913043478260865,0.5447154471544715,0.5226722577981511,0.7598040633230222,0.442695987398611,0.038987018834665405,0.05797318598985223,0.04263445096086195,0.23391152806963014,0.19993718634553606,0.18181818181818182,0.42105263157894735,0,1
0.40364494965719133,0.5610768218032505,0.19679913365020868,0.3676943411361754,0.1870782637185617,0.02158079102922414,0.026949156887027398,5.940915704785783e-06,0.048507462686567165,0.9806138933764136,0.13673202614379085,0.38333013251392356,0.3993583484446924,0.2849432300345375,0.09438567941415785,0.3997599039615846,0.6478365384615384,0.061611374407582936,0.05230860534592203,0.562642449768813,0.11170575047485683,0.7484591553422445,0.4721397387797306,0.14333057166528584,0.2068965517241379,0.1619047619047619,0.10897435897435898,0.3986385321356926,0.31213099337080863,0.6013554304994241,0.5264946786520007,0.855072463768116,0.7804878048780488,0.6209348044543834,0.614055085146268,0.5973182177527351,0.7045558869144373,0.004652791517464021,0.0036392045631861865,0.06019965819170288,0.05296455084757195,0.18181818181818182,0.21052631578947367,0,1
0.40146126271885413,0.6093861017835811,0.38146311552100415,0.5913784557009485,0.2938346401094105,0.06167317570623172,0.08687766331684234,2.4182706561884203e-05,0.1318407960199005,0.9806138933764136,0.17176470588235293,0.5082581140772038,0.5099734970009764,0.28917394374470623,0.31210043008252936,0.8007202881152461,0.8125,0.1674565560821485,0.08978572936597136,0.5076921827491809,0.21181089760244848,0.5565828744891017,0.5077604446066014,0.14374482187241092,0.06792058516196446,0.2253968253968254,0.1987179487179487,0.15660884476109166,0.16671354361058346,0.3486396829775726,0.3663130833564039,0.34782608695652173,0.7073170731707317,0.5835030455186396,0.5476744497329136,0.6131679624012121,0.6694615170882214,0.0018739795226702272,0.00197019795331485,0.03539864053401255,0.03709820074803299,0.22727272727272727,0.10526315789473684,0,1
0.4643155532760588,0.6267627217233223,0.45304460708259015,0.5386927039541562,0.30786808521529996,0.05724259270000216,0.0872961990280055,2.609128388419181e-05,0.12686567164179105,0.9806138933764136,0.16967320261437907,0.6007297868254273,0.4727298088994281,0.3726516375776719,0.2713007090549808,0.921968787515006,0.96875,0.16113744075829384,0.06372896701971902,0.6505744338044035,0.24096998333667446,0.5944498368708351,0.5124179004019078,0.15037282518641257,0.0741901776384535,0.19365079365079366,0.18269230769230768,0.2631895971432155,0.191617780649035,0.4740228035319845,0.39756199027959416,0.36231884057971014,0.7073170731707317,0.5912706074472165,0.5604184341682577,0.6135563071244967,0.6759125830375179,0.003152880329124549,0.0022536532401216114,0.04815922021438083,0.0401592980360934,0.3181818181818182,0.21052631578947367,0,1
