no_of_pts,velocity,x_velocity,y_velocity,avg_pressure,avg_x,avg_y,pen_up,pen_down,pen_ratio,std_dev_x,std_dev_y,acceleration,avg_velocity,avg_acceleration,std_dev_vel,std_dev_acc,sign_width,sign_height,width_height_ratio,pts_width_ratio,max_pressure,var_pressure,range_pressure,forgery
23.696682464454977,795.3293805744283,747.6676838392341,856.8795076338873,656.0027109404052,806.7579501630601,914.4295612253253,750.0,98.66962305986696,220.3186053501653,609.5923255372307,458.1737426480164,752.4122985385818,787.0531211827997,689.0499112220224,788.3692109744311,690.2076561599984,411.7534088726714,441.76314688241035,273.8005567180695,17.4333203820666,903.8461538461538,103.37778809688922,902.7611044417768,0
26.856240126382307,1000.0,1000.0,1000.0,688.1547069160782,967.05017769912,959.6732136013729,751.231527093596,99.77827050997783,213.19077676156127,748.74219623247,488.55143486876153,999.9999999999999,950.5907400491009,892.1615280795127,952.4464193781446,893.8675988605556,451.5075859420011,517.3664388338681,251.4175599297737,12.24241877816924,943.5096153846154,115.02470396753057,569.0276110444178,0
23.696682464454977,803.481554178068,818.2811987845056,799.4149397542874,585.4529534464275,938.7212059729884,909.817553628456,748.768472906404,99.77827050997783,231.74030658250678,716.558975032801,455.70075109891775,716.1623483421856,794.3881322632363,656.5502734982555,795.7187700640014,657.6517801845071,493.75840215095064,426.83777374808204,340.5906013930438,3.3335253441008983,727.1634615384615,84.69864541146602,587.0348139255702,0
34.75513428120063,735.800565501156,762.4855112875168,722.9631557293144,567.404834533916,828.1405088212056,777.8416046840422,747.5369458128079,108.64745011086474,255.18485121731288,654.6203107720223,402.4684918070483,647.9598533418547,681.1826537745407,554.2850852226866,682.8080780768721,555.6177477417598,439.88861148454004,437.99693123169203,295.2927362797128,19.764030142109718,742.7884615384615,86.7213284990974,537.8151260504202,0
44.23380726698262,735.2330203101923,774.1518421896056,715.2742037032712,554.7409263041241,830.595311275323,760.3274895199656,751.231527093596,111.97339246119734,218.85868865129459,679.7216505862732,406.98929310398955,617.1746766854819,641.294338567998,499.0048915101026,643.1810165723344,500.4786931499012,472.82504321106205,406.751290277584,343.15974400815537,19.959995569670316,801.6826923076923,88.79086324084733,798.3193277310925,0
33.175355450236964,767.9634882549077,778.1660528151401,785.2075475595897,622.3446341821546,886.6329673454057,886.5588561354966,748.768472906404,106.43015521064302,236.06853020739405,699.6424519395939,460.1477002810965,650.405571569865,715.4312194879292,561.8726642265653,717.0764779196203,563.1684208890234,493.2782792394853,426.41930534244665,340.61189328631144,9.383910477413707,888.2211538461538,100.74562181774786,870.3481392557023,0
52.132701421800945,695.0255750774655,683.1917150528016,699.1026988041376,721.5283045140254,895.9562984584365,907.9300008431668,750.0,118.62527716186253,231.1391644123835,756.3063444865834,505.0311107351057,465.88448575243586,581.2332316804934,362.72681368496706,583.1767825989955,363.9419931343928,579.9884770501249,525.8752964151207,320.5983740762573,7.750035422288242,1000.0,147.19916110116176,765.906362545018,0
58.451816745655606,720.40969189935,652.9095308128167,784.6800137189718,707.1984405329844,745.0049295923192,882.9501406176693,750.0,123.05986696230599,233.54373309287647,635.9422374108638,500.7558588895184,529.0360211320487,578.9250870928317,396.1694637787682,581.0463081643189,397.621778594589,509.6984828115998,516.9479704282327,285.6309188916095,22.372735077691992,996.3942307692307,147.464507520438,936.374549819928,0
63.191153238546605,715.707876435318,675.4366614975135,751.1951166557287,654.5694783319251,786.6808615964279,864.141244713757,751.231527093596,125.27716186252772,225.04186525827643,683.8244753752747,497.0463425578835,502.1795635262602,560.3847634278304,367.10963485010467,562.5595201859406,368.5336590647263,552.3333973497215,606.0817408285675,258.93284277836085,18.092600005797017,951.9230769230769,132.396219581489,791.1164465786314,0
60.031595576619274,709.9773591862509,698.167839795499,724.7568241018668,734.0090042695437,862.4691659805011,886.1184588514626,748.768472906404,125.27716186252772,248.33183047790803,745.5691442997127,505.21437163131435,479.7681172256752,566.2185218139433,357.2190446550643,568.3327106386871,358.55237880785216,601.4019589014788,567.4431580415678,306.03307726575684,9.138169569421994,943.5096153846154,158.8238176354141,647.0588235294117,0
83.72827804107425,519.8731056233435,513.2496451973811,539.7004979961847,197.03887692110138,545.4141150780019,563.6181203370969,751.231527093596,139.68957871396896,231.74030658250678,494.9881396999781,337.2717375909546,372.1317596975719,376.9425295548782,247.57870606999077,378.68068742061894,248.7377705678823,471.57672364125216,406.751290277584,342.26940867973565,45.984268431455845,364.1826923076923,20.969900577545914,321.72869147659065,0
82.14849921011059,531.0195723760197,524.1367654123096,532.9559166979116,253.23149955709067,582.1437907395546,582.4910844365276,751.231527093596,138.5809312638581,231.2250418652583,527.8251614673371,347.6036065161637,366.9903901208883,387.233699388418,246.16533359818786,388.99961799373915,247.30323702998626,407.04820434031114,391.26795926907516,308.74371939442517,61.066959272801085,429.08653846153845,30.6967400438869,403.3613445378151,0
69.51026856240127,566.8874295748237,461.694789454546,654.1402043607145,154.0680753244944,538.161779477728,744.2875855911019,748.768472906404,131.9290465631929,252.6600541027953,466.6604037209736,433.30086831088806,399.1485400865907,438.7944373497684,284.37759808575987,440.58528470543007,285.5531976103255,356.8273478010371,421.39768447482214,250.3249309832202,66.34687415508219,388.22115384615387,12.931266685524541,374.5498199279712,0
85.30805687203791,547.14303828922,485.73302854178365,597.6004989591387,253.42363440338355,567.0724812559629,683.4669056658715,750.0,141.9068736141907,243.76314998497142,518.2559824678245,415.45761692094,355.34927651036656,391.31041704339674,235.0359893243321,393.1446958352921,236.1487244548535,386.1148454004225,449.01659924675687,252.01984951966972,69.54641657069989,340.1442307692308,31.305586016764277,310.92436974789916,0
93.20695102685625,649.4695181189419,618.9842625182387,662.7765485131952,399.886633859052,648.9291705134043,685.2432612902961,751.231527093596,146.34146341463415,234.8318948859977,610.8115644770393,426.0907478764653,435.8439046504097,439.1264905372124,275.76909220748587,441.33112673245876,277.15461532580974,462.1663145765316,512.763286371879,260.309607278459,54.42300265173372,640.625,67.68374025625042,584.6338535414166,0
69.51026856240127,584.0763761156181,547.1549100380988,610.6538309428511,498.49435801263957,640.7624122407746,703.59892694945,750.0,130.82039911308203,237.7517282837391,561.9122994294345,408.312712277919,405.528238419978,450.64335103143367,288.7596061170891,452.4872375523426,289.9537096404647,402.8231227194162,452.22485702329476,260.90096688007844,52.95247972396959,814.9038461538462,86.05867717125388,771.9087635054021,0
78.98894154818325,700.0912875159455,676.9111877654502,715.1405663911654,463.46218162984906,672.0244226217209,700.9879709462621,750.0,137.47228381374723,241.35858130447852,608.2719085253079,418.76758904283673,524.4817372922071,504.8006984507084,353.19323492175727,507.08810106164947,354.79392848161746,443.92164394084887,475.93806667596596,271.8330024379021,49.25955971088707,700.7211538461538,80.19802432512843,699.8799519807923,0
85.30805687203791,741.5702611728942,707.1331787865397,762.899374551413,427.07231527338746,712.7129477368222,759.849955010237,752.4630541871921,139.68957871396896,223.6248872858431,658.8965540685857,464.25121014153837,527.6375751403771,515.3337032512451,344.54395089422707,517.7987306961534,346.18582913474216,547.4361436527751,491.9793555586553,324.8248635215202,31.721625366503677,614.1826923076923,72.39875855653582,439.37575030012005,0
47.39336492890995,623.5073870087718,610.56030294016,621.1434847719094,515.3054095538687,606.3844233141116,607.854244615062,750.0,115.29933481152993,229.33573790201382,491.4087801200434,323.5492571601049,563.2835136078078,542.2939653031466,448.1365753673535,543.9546103306084,449.534120013613,310.83157288265795,328.77667736085925,287.1808127314597,62.86867476249208,680.2884615384615,79.83471253947405,651.8607442977191,0
55.292259083728275,695.046216696243,621.7643582339258,745.4483043068112,534.4501333598223,646.6827859620263,764.4679946219659,750.0,120.84257206208426,232.34144875263001,541.4680439999246,425.57126315189237,568.0878407158374,570.6406633057289,432.047320891683,572.6386308581524,433.5680310528057,378.7209525638564,456.6885200167387,242.39487557853013,48.719624834978276,687.5,89.20891950409194,641.0564225690276,0
56.872037914691944,601.2947945892652,552.7899222042192,605.2900505399361,497.14344439026075,599.5344620666948,646.0547405606823,750.0,121.95121951219512,232.94259092275323,502.08804372133227,357.5489551614577,478.0469359548345,496.3908031690297,362.17897369543874,498.14372251233704,363.4770630623925,373.919723449203,379.4113544427396,293.8683740249929,51.260036457004,614.1826923076923,79.62504429052625,567.8271308523409,0
61.611374407582936,732.9397491906224,754.378050578535,683.4148584098504,559.9040700741228,746.5319460981053,668.4740688499967,747.5369458128079,127.49445676274945,270.5139765554554,643.8984325296469,376.87786053893456,599.9697484560656,577.7128384142356,440.21727380288866,579.9174393667497,441.8986395774007,383.33013251392356,399.3583484446924,284.94323003453746,52.308605345922054,647.8365384615385,100.25012554466288,399.75990396158466,0
167.4565560821485,317.3970595530567,309.2002632443333,322.4706544805465,507.945973538323,469.1291095404246,477.182508659124,751.231527093596,198.44789356984478,259.04933659667654,522.3784431935522,351.12620187778265,124.87693982880687,168.3010588856914,62.74131464594939,169.4174265551719,63.16197288271873,508.25811407720374,509.9734970009764,289.1739437447063,89.78572936597138,812.5,137.25681190376292,800.7202881152461,0
161.13744075829385,414.6624718551493,451.45969402354365,381.9076225284034,650.8573957614053,600.6060138584692,504.14976476253304,750.0,195.1219512195122,272.61797415088665,663.5873080703074,366.42496586027744,177.8397503441246,218.3124808159618,88.98807511582386,219.75929412642714,89.57990153658761,600.7297868254273,472.7298088994281,372.65163757767175,63.72896701971902,968.75,203.36659834746354,921.968787515006,0
175.35545023696682,439.36266505928876,441.19396372361,445.7858956380476,608.6247538635787,530.4909696088104,526.2776049750481,748.768472906404,206.20842572062085,300.99188458070336,601.9875040281785,394.6017815542455,195.4344561743751,217.72609071449037,92.46390704440371,219.23336593435303,93.10467441893206,560.9756097560976,535.9185381503696,303.2077528570198,80.63857598330713,843.75,190.86498415135014,765.906362545018,0
213.27014218009478,279.7762050510079,287.8976034967631,273.9289228360876,645.2802351377486,337.04020677191386,311.4109500994882,751.231527093596,230.59866962305986,273.99201339688267,409.3271766204075,250.07655939234155,121.5236161831959,126.76901841826803,52.443675349553395,127.70060439073409,52.83408364031556,449.3950451315537,403.8220114381364,328.93217193641624,138.96975201720798,990.3846153846154,238.32995030825288,932.7731092436975,0
132.70142180094786,343.3914061058148,313.7836973699963,392.9481651399829,250.31043278132813,350.2614469409872,424.4599980530429,750.0,175.16629711751662,261.79741508866846,355.42396712492683,286.62629530347044,203.2289089544831,208.27927161845344,112.35273872538436,209.51033026342927,113.03313229130244,331.76493182254654,375.0871809178407,265.34798066220293,128.29754023456573,419.47115384615387,39.15241915542516,412.96518607442977,0
126.38230647709321,381.8493910572238,381.9926644076638,416.7826667648823,349.612555382572,384.2376724087385,408.67627325484636,748.768472906404,171.84035476718404,278.62939585211905,385.3798133096389,270.92086184082314,248.03272769156115,234.7498317988771,139.10550040966083,236.11143388607962,139.9300895141719,345.304397925869,385.4094015901799,267.67311799775797,116.94665128041854,512.0192307692307,63.77846313554913,462.1848739495798,0
159.55766192733017,340.95494113227824,324.18763780878385,363.45412035245914,488.721699732466,326.77410078248806,355.3253659089796,751.231527093596,192.90465631929047,256.4730130104341,353.47397022198635,254.44960748065716,197.5708523028757,184.86889531486543,98.78515763886776,186.07240263156257,99.44069360870847,318.7055886306895,364.3464918398661,263.6189082382574,157.9790691991911,812.5,125.13830051248334,786.3145258103241,0
154.81832543443917,378.96791849532576,394.4352869808402,374.8078882809315,459.9475529245414,397.8269877910603,368.57818810731,750.0,190.68736141906874,270.21340547039375,428.6938835513216,261.32929099557794,218.82240848651446,206.72293757148864,110.68205783732859,208.05827255963945,111.40763153065238,386.88304205876705,368.9496443018552,312.6749824556063,122.03414968720473,735.5769230769231,111.30225795563759,671.0684273709484,0
71.09004739336493,514.5961253304796,607.162520754414,484.6260769298036,651.7901746958373,477.11696138298464,369.0753532306506,747.5369458128079,134.14634146341464,275.92425608656447,412.1664989588518,204.06789391256086,513.140994867417,399.2965391471079,359.7438807880276,400.93854567924774,361.26147314140263,466.4874207797196,305.06346770818806,449.49324474877807,38.81460643140723,859.375,137.2645039451109,636.2545018007203,1
69.51026856240127,562.9257749440718,664.7162260366367,518.5080410054462,674.4549424155823,528.3251753908153,400.4556707132575,747.5369458128079,133.03769401330376,275.0225428313796,457.5283432123808,222.14312006093851,554.3327598365017,436.0635367884718,390.9686094069195,437.8421598432368,392.59431306925467,545.3236028423277,289.5801366996792,545.1277834486772,22.895965729290953,913.4615384615385,144.40835382238677,750.3001200480192,1
67.9304897314376,647.6116869868579,773.4948805576155,598.489961362066,701.8267461273809,659.1205587212571,499.80617404443353,747.5369458128079,131.9290465631929,274.12082957619475,576.0741842360516,281.62634149184885,594.8815473726037,498.6937077843724,422.2558262572635,500.7176643359769,423.9853696734319,671.5959285577107,391.68642767471056,502.970914948048,4.323163265773057,948.3173076923077,153.4394826790048,699.8799519807923,1
55.292259083728275,668.9782993733514,751.2654808273107,658.5114603305104,673.9201880725506,631.6054908382838,543.9640043361461,746.3054187192118,124.16851441241685,301.47279831680197,527.9967694685632,295.24289681222336,664.0496226384399,551.2648717130745,503.118770630276,553.1884909831699,504.8941843307051,654.791626656424,373.4133072952992,513.5815277495232,0.0,912.2596153846154,133.09565991908772,871.5486194477791,1
66.35071090047393,622.5980271678112,751.8029076292903,563.2158370938497,670.7694084636182,631.1977013492361,462.1309037462418,747.5369458128079,130.82039911308203,273.2191163210099,547.4713329555541,257.1418965627217,587.156222256278,485.49136711887917,420.3544522764496,487.42240233981084,422.04748019643006,661.1292490877664,347.0497977402706,555.2379509800742,4.787190667685852,848.5576923076923,140.59006290260137,781.5126050420168,1
60.031595576619274,567.6310743905142,596.8698221951703,595.7224949507041,675.0763336298493,472.0359056709953,461.8347126212105,746.3054187192118,127.49445676274945,305.07965133754135,392.1248418628489,251.1359281416772,589.2414778158306,463.1051260778247,436.2361568771984,464.80056677880486,437.8703551423977,505.1853274438256,341.19124006137537,435.92052740061763,24.1475592173113,941.1057692307693,137.20916309426187,939.9759903961584,1
64.77093206951027,615.8693634169451,705.9892820232359,564.9656012504247,717.1653631865847,573.6567440899079,448.0973192850469,746.3054187192118,130.82039911308203,308.6865043582808,491.91449117773817,247.1821208339026,603.5227399858471,484.9877702958644,435.3798353697693,486.88137928486594,437.1041841361169,676.1090839254849,360.30129725205745,547.981292043056,2.248068065077093,852.1634615384615,156.60195154841804,794.717887154862,1
69.51026856240127,597.7968986434704,677.171339800024,590.2449918289973,676.1956901590574,557.2615533325858,475.5675902469067,747.5369458128079,133.03769401330376,275.0225428313796,484.3921624663577,268.27165877175486,566.6274829608923,460.1013644538404,399.41345627249893,461.9875877788057,401.07482016987575,635.5867101978106,318.59394615706515,578.151361332046,9.583193420062988,859.375,145.05650655200205,667.4669867947179,1
60.031595576619274,618.3465484305891,692.193021666704,620.1692812073189,726.539524545423,569.1922767512189,500.07537145232044,746.3054187192118,127.49445676274945,305.07965133754135,480.07678985141195,274.03599716424554,614.9080747726622,499.8426127789579,454.76212850321804,501.6872460607668,456.46686591940716,623.5836374111773,346.35235039754497,525.7925954558171,6.215600505149071,903.8461538461538,156.0004619381314,684.2737094837935,1
60.031595576619274,659.2029963699682,698.4261968340353,706.1827382604068,699.2327326832296,558.9945660462336,556.42196784811,746.3054187192118,127.49445676274945,305.07965133754135,470.84519225719265,307.7786414097116,666.2193853026467,529.4383770153808,491.7982764807305,531.4032000228493,493.6440320571008,597.560975609756,385.4094015901799,455.6547334740426,9.66213692396215,890.625,145.8858700127522,661.4645858343338,1
78.98894154818325,670.5766734285445,791.3950400108395,642.0011317284398,695.7805900917365,662.5997411757706,527.3647206411215,746.3054187192118,140.79822616407984,319.507063420499,599.3097208556063,309.55002558363674,588.7482940654477,485.3943101578808,395.29849854684016,487.58752961809097,397.09285696648084,653.255233339735,381.64318593946155,501.86212754537826,12.102899486291799,986.7788461538462,160.25876948441027,816.3265306122449,1
80.56872037914692,619.5078568362459,770.7239352246597,531.3933455699115,625.0168944472344,635.0917091487368,426.2165993357166,746.3054187192118,141.9068736141907,320.7093477607454,575.8643215800473,247.23113795683375,552.3780235982858,448.1474234037529,368.6056233172225,450.1882318702932,370.29934258741,699.058959093528,349.8395871111731,581.6816498262682,7.201304094298706,807.6923076923077,134.2133324550059,727.4909963985594,1
85.30805687203791,573.9742266397341,706.1987306142381,503.0137906279134,458.027313579373,552.9084560685025,381.1032902117864,747.5369458128079,144.12416851441242,284.03967538322814,504.5782138732438,222.30733837338158,527.6407273501433,408.42577827078736,344.54595446654554,410.3471011281168,346.18784238833376,648.6460533896677,324.59199330450554,579.6177478450506,15.907047111619251,734.375,81.29495739085081,677.0708283313326,1
67.9304897314376,623.4657206232105,721.3426940045562,586.3978924663525,558.1004226831869,580.0992295680586,460.62285746940546,746.3054187192118,133.03769401330376,311.0910730387737,503.01397275053677,257.66147382001657,605.4783000435774,481.9137663842375,429.5935675796249,483.86372515315054,431.3536091729121,640.1958901478779,350.67652392244383,533.0858546135895,8.177840670334257,780.0480769230769,103.3273458411448,656.6626650660264,1
75.82938388625593,534.236532941931,635.7139559516675,487.785355387945,648.2406715793367,499.1351630387318,370.89651675881,747.5369458128079,137.47228381374723,278.62939585211905,439.4232188856137,208.76480810569345,517.8007878876475,402.380563338051,354.32502284292815,404.11842993910085,355.88735055541616,536.3933166890724,307.01632026781976,509.19328981860787,28.13769171120176,879.8076923076923,139.4472522073634,716.6866746698679,1
69.51026856240127,574.6424061577587,727.984322151865,519.1683256736092,623.1125548038636,599.6074722717624,416.08273835629126,746.3054187192118,134.14634146341464,312.29335737902016,523.7050686916899,231.74018267342166,547.4617204315933,444.1402011472445,386.2491151169909,445.95497768806575,387.85488967009115,625.9842519685039,326.6843353326824,556.9830573735567,10.849992025346094,793.2692307692307,125.91620467993829,653.0612244897959,1
74.24960505529226,583.9078192104391,700.764422554046,518.388853811241,526.9785042252288,560.5479467463201,402.72359325521495,746.3054187192118,137.47228381374723,315.9002103997596,494.8989784952095,227.363093879248,555.5359938649541,439.2063212434814,382.45137634906,441.089279748146,384.1155978665104,601.4979834837718,308.8296833589064,564.2769810955763,16.78117433366382,676.6826923076923,97.02470918989717,630.2521008403361,1
77.40916271721959,552.9379229446753,720.0534826098602,460.9939961735504,570.4736024969079,584.9142864124567,361.83232301179737,747.5369458128079,138.5809312638581,279.5311091073039,522.8998693130839,204.26713022519795,514.4528135345911,411.4305069082117,349.3387282847381,413.23818675440253,350.9003770092204,644.9971192625312,323.4760775561445,578.3036547196438,12.389032762865325,683.8942307692307,112.91105495170802,560.6242496998799,1
67.9304897314376,627.5150588026518,737.9421565167768,569.2525096352405,651.5586058697317,617.6310257443668,465.80078402711774,746.3054187192118,133.03769401330376,311.0910730387737,537.7144896294195,260.82834011966827,587.8048738011755,484.7278039894026,417.35557032959935,486.6901723691853,419.064746596444,647.2056846552717,366.71781280513324,516.5734933085109,7.290599185815388,858.1730769230769,134.84470784826706,751.500600240096,1
78.98894154818325,538.8395237057184,662.2336085367382,472.4673992870882,564.5808790115925,549.6297872365925,380.6344852921904,745.0738916256157,141.9068736141907,397.6555455365194,491.8834981183343,217.24949116534543,489.1625227268857,398.77477068022074,330.05328601254575,400.54760789208217,331.5475464432672,582.1010178605723,322.2206723392384,526.3008418348192,22.31047571042244,651.4423076923077,111.85446595062346,543.8175270108043,1
148.49921011058453,304.22082231849544,383.9882134194177,258.2212947801151,391.40524644871874,275.2829589635869,169.66302031391052,747.5369458128079,188.470066518847,320.10820559062216,287.3113160561648,112.27178440666968,249.592696884495,175.41601772846377,128.3745933222744,176.50695447242214,129.20142358348127,469.56020741309777,238.66648068070862,562.1272070693722,88.88634684828685,550.4807692307693,83.70630467565904,487.39495798319325,1
129.54186413902053,270.0138238005886,332.0176336972889,233.57652578369104,469.980241374561,260.3979282920614,169.908191288254,745.0738916256157,177.38359201773835,455.3651938683499,256.92426247548644,105.27241587317178,227.50931708399395,172.4884187937916,126.55160073072233,173.47263989243515,127.31029583742112,432.11062031880164,252.75491700376622,496.5740403334358,87.4727353240651,640.625,104.22686594755763,582.2328931572629,1
150.07898894154818,303.73898102867844,377.39398628218686,256.02032224219204,437.6286434364507,292.1604731127798,184.39290893454776,746.3054187192118,190.68736141906874,373.60985873159007,307.1596644828175,123.62997074105897,232.66416182771474,174.01416532315082,119.38053960874242,175.10227942602944,120.1523835205294,482.811599769541,288.0457525456828,489.1520096601538,86.05670571230387,596.1538461538462,100.79809340253423,590.6362545018007,1
139.02053712480253,378.12163647290413,485.3542393369183,307.54386305409287,395.701822214606,372.8929675703199,221.79296229225307,748.768472906404,180.70953436807096,284.4003606853021,385.7987096586588,146.06184394525522,294.2979708267464,220.30691315027508,155.75789492098156,221.65237898789127,156.73145483035438,542.5388899558287,339.656855907379,468.60103204865993,64.03327380738067,566.1057692307693,81.98248845686093,563.0252100840336,1
113.74407582938389,470.58555348169295,567.9149764417999,419.429807531869,640.493819224349,449.3862534736068,319.4627513029054,746.3054187192118,165.18847006651885,345.9573189059212,439.4138247597566,200.92296529621424,384.70760300645213,298.51760985156204,223.2087695628558,300.1728200705955,224.46741658575215,642.6925292874976,466.8712512205328,404.2438481509028,31.22834919090324,861.7788461538462,163.82579751410253,764.7058823529412,1
113.74407582938389,531.5623176870157,581.6293942875811,538.530424127918,655.7281614278817,464.4278767634602,419.8749527837138,746.3054187192118,165.18847006651885,345.9573189059212,454.8976827964556,269.2996767036396,423.9979157070149,332.80794630363465,245.22467789348218,334.66823467123487,246.60940324327714,685.9996159016708,530.6179383456549,377.978494961035,24.793925374610836,906.25,170.56618294579397,786.3145258103241,1
115.32385466034755,488.6915593602976,542.7909245018368,484.6000556048493,608.5453911164182,432.1248653432488,375.1571869208672,747.5369458128079,165.18847006651885,301.1722272317403,423.45640596426733,239.94185054010288,392.18743865416036,306.49417081477384,225.8892006484471,308.2116823708624,227.17319460174292,632.0338006529672,520.1562282047705,354.6970678803891,33.73987281437793,859.375,151.158946386511,800.7202881152461,1
105.84518167456557,533.8094701186736,575.8337511495037,540.7706131610004,675.7352406709023,458.0265089115306,420.10702484001183,748.768472906404,157.4279379157428,269.2515779981966,438.7107271992042,263.42183781860285,442.1157762786513,346.4115418982978,264.19082585993584,348.2681822253254,265.6234626077966,613.8851545995775,573.162226251918,309.26878945386136,31.735448693933456,894.2307692307693,173.41476636725798,861.9447779111645,1
97.94628751974723,404.936510733392,479.1860240332896,377.72893451535776,541.5532108810532,435.3815990243438,333.42073748593094,747.5369458128079,152.99334811529934,291.25338142470696,406.42610674648364,200.25250600952123,322.58560937723394,282.044986633919,201.93134920475023,283.45587962930676,202.97167093996356,570.9621663145765,328.497698423769,507.6026621526482,34.741295820377935,764.4230769230769,114.58780308226127,763.5054021608644,1
113.74407582938389,322.9077383874435,411.8181241418359,282.1655955912044,565.7264131845355,395.69701436245566,262.4664203055125,748.768472906404,162.97117516629712,272.85843101893596,384.14608267661083,162.11073313301753,237.40757878194816,215.47086192906843,140.67076954385183,216.62939946796527,141.4567468593858,528.6153255233339,298.6469521551123,515.0460426059443,52.1769529635255,757.2115384615385,132.64174275326303,693.8775510204082,1
101.10584518167457,412.353462398023,508.75078167149417,359.6686561436481,575.1936377543126,460.9613463561494,316.0387450901667,747.5369458128079,155.21064301552107,293.0568079350766,435.81220819413704,190.7994161315049,323.43815761087956,282.1314309331052,199.57885457132224,283.57358901029744,200.62694194194225,548.684463222585,322.2206723392384,497.5878051446328,40.65879895494493,794.4711538461538,128.79643188032853,656.6626650660264,1
